timestamp,Temperature,Humidity,PM2.5
2019-01-12 01,9.97,99.1,707.25
2019-01-12 02,10.4,97.0,784.5
2019-01-12 03,10.25,98.62,796.25
2019-01-12 04,10.03,95.7,717.5
2019-01-12 05,9.2,97.77,677.25
2019-01-12 06,8.88,99.15,457.75
2019-01-12 07,8.52,99.2,363.0
2019-01-12 08,8.65,99.2,358.75
2019-01-12 09,11.92,91.53,363.0
2019-01-12 10,16.62,65.25,395.25
2019-01-12 11,19.25,50.9,420.0
2019-01-12 12,20.77,40.1,359.0
2019-01-12 13,21.48,34.85,245.0
2019-01-12 14,21.25,33.8,192.5
2019-01-12 15,21.1,37.67,170.5
2019-01-12 16,21.05,39.08,199.0
2019-01-12 17,20.1,37.4,183.0
2019-01-12 18,16.05,50.2,146.5
2019-01-12 19,13.88,69.17,155.0
2019-01-12 20,12.85,79.62,226.5
2019-01-12 21,11.77,89.78,308.0
2019-01-12 22,11.32,95.05,394.5
2019-01-12 23,10.73,96.85,463.0
2019-01-13 00,10.32,99.2,493.5
2019-01-13 01,10.62,99.1,490.5
2019-01-13 02,11.83,93.7,491.5
2019-01-13 03,12.5,86.95,642.5
2019-01-13 04,13.15,78.58,652.0
2019-01-13 05,13.4,79.55,472.5
2019-01-13 06,13.15,81.95,332.0
2019-01-13 07,12.75,84.48,242.5
2019-01-13 08,13.05,84.55,256.0
2019-01-13 09,14.0,78.65,322.5
2019-01-13 10,16.65,64.65,352.0
2019-01-13 11,19.27,53.92,338.0
2019-01-13 12,21.55,44.8,299.5
2019-01-13 13,22.15,41.72,219.5
2019-01-13 14,22.9,39.4,190.0
2019-01-13 15,22.85,37.55,208.5
2019-01-13 16,22.75,31.52,183.5
2019-01-13 17,20.95,45.35,146.0
2019-01-13 18,18.8,60.62,203.0
2019-01-13 19,17.67,68.7,273.0
2019-01-13 20,16.92,70.92,285.5
2019-01-13 21,16.15,70.77,232.5
2019-01-13 22,15.47,73.3,171.5
2019-01-13 23,14.7,75.18,145.0
2019-01-14 00,13.98,77.47,121.5
2019-01-14 01,13.32,79.18,101.5
2019-01-14 02,12.68,80.35,91.0
2019-01-14 03,12.2,78.75,85.5
2019-01-14 04,11.8,70.35,84.5
2019-01-14 05,11.28,66.75,76.0
2019-01-14 06,10.57,67.83,59.5
2019-01-14 07,10.12,69.28,72.5
2019-01-14 08,10.43,64.55,104.5
2019-01-14 09,12.35,52.48,130.0
2019-01-14 10,14.62,40.9,123.0
2019-01-14 11,16.82,34.23,94.0
2019-01-14 12,18.45,26.02,74.5
2019-01-14 13,19.7,23.33,65.0
2019-01-14 14,20.3,25.75,62.5
2019-01-14 15,20.38,27.7,59.0
2019-01-14 16,19.85,28.22,61.5
2019-01-14 17,18.7,33.7,66.5
2019-01-14 18,16.35,41.75,78.0
2019-01-14 19,15.25,43.5,93.0
2019-01-14 20,14.38,48.73,97.0
2019-01-14 21,13.68,53.17,
2019-01-14 22,13.12,55.48,
2019-01-14 23,12.43,57.67,
2019-01-15 00,11.77,60.62,
2019-01-15 01,11.3,62.83,
2019-01-15 02,10.85,63.95,
2019-01-15 03,10.68,64.2,
2019-01-15 04,10.2,66.4,
2019-01-15 05,10.05,66.15,
2019-01-15 06,9.75,67.45,
2019-01-15 07,9.52,68.92,
2019-01-15 08,9.48,69.72,
2019-01-15 09,10.95,62.15,
2019-01-15 10,13.05,52.67,
2019-01-15 11,14.68,45.77,178.0
2019-01-15 12,16.15,40.3,162.5
2019-01-15 13,18.0,35.07,132.0
2019-01-15 14,19.0,31.48,109.5
2019-01-15 15,18.27,31.15,90.5
2019-01-15 16,18.05,31.5,78.0
2019-01-15 17,16.75,37.03,86.5
2019-01-15 18,15.1,44.15,146.0
2019-01-15 19,13.65,50.92,201.5
2019-01-15 20,12.6,60.15,289.5
2019-01-15 21,11.3,70.17,316.5
2019-01-15 22,9.95,79.42,268.5
2019-01-15 23,9.1,86.3,293.5
2019-01-16 00,8.65,91.62,335.0
2019-01-16 01,8.05,96.15,398.5
2019-01-16 02,7.9,97.9,485.0
2019-01-16 03,7.95,98.55,516.0
2019-01-16 04,7.97,96.35,429.5
2019-01-16 05,8.15,93.12,329.5
2019-01-16 06,8.4,90.33,355.5
2019-01-16 07,8.22,93.85,331.0
2019-01-16 08,8.57,94.0,242.5
2019-01-16 09,10.75,85.62,250.5
2019-01-16 10,13.6,66.65,259.5
2019-01-16 11,15.8,54.52,254.5
2019-01-16 12,18.15,43.23,243.0
2019-01-16 13,18.75,36.6,217.0
2019-01-16 14,20.38,27.35,177.5
2019-01-16 15,20.38,23.65,138.5
2019-01-16 16,19.62,28.25,130.0
2019-01-16 17,18.82,34.67,145.0
2019-01-16 18,16.12,43.45,184.0
2019-01-16 19,12.6,61.92,244.5
2019-01-16 20,10.7,77.6,328.5
2019-01-16 21,9.8,86.53,412.0
2019-01-16 22,9.45,91.72,460.0
2019-01-16 23,9.7,91.3,471.0
2019-01-17 00,10.18,90.85,477.5
2019-01-17 01,9.5,95.07,539.5
2019-01-17 02,8.82,97.5,660.5
2019-01-17 03,8.97,86.12,597.5
2019-01-17 04,7.75,89.47,486.5
2019-01-17 05,6.72,93.55,465.0
2019-01-17 06,6.5,96.7,418.0
2019-01-17 07,6.62,98.08,438.0
2019-01-17 08,7.07,98.08,605.0
2019-01-17 09,11.18,80.17,728.0
2019-01-17 10,15.65,52.92,562.5
2019-01-17 11,18.7,41.42,368.5
2019-01-17 12,20.27,37.55,310.0
2019-01-17 13,21.25,35.6,294.5
2019-01-17 14,21.52,36.58,289.0
2019-01-17 15,22.0,37.73,279.0
2019-01-17 16,21.5,37.62,240.0
2019-01-17 17,20.15,45.05,193.0
2019-01-17 18,17.48,57.4,188.5
2019-01-17 19,16.1,64.7,244.5
2019-01-17 20,15.57,69.0,296.5
2019-01-17 21,14.9,72.75,298.5
2019-01-17 22,13.85,75.67,290.5
2019-01-17 23,13.23,75.9,294.5
2019-01-18 00,11.97,80.65,277.5
2019-01-18 01,11.95,79.1,250.0
2019-01-18 02,10.97,82.1,231.0
2019-01-18 03,10.03,87.77,223.0
2019-01-18 04,9.53,91.28,222.5
2019-01-18 05,9.65,90.6,210.5
2019-01-18 06,8.97,94.72,215.0
2019-01-18 07,8.9,96.4,239.0
2019-01-18 08,8.55,99.18,264.5
2019-01-18 09,11.65,87.65,295.0
2019-01-18 10,15.32,70.45,310.0
2019-01-18 11,17.65,58.95,442.0
2019-01-18 12,20.12,43.47,434.0
2019-01-18 13,21.4,31.77,232.0
2019-01-18 14,22.0,32.02,183.5
2019-01-18 15,22.05,30.0,155.0
2019-01-18 16,21.62,32.2,107.5
2019-01-18 17,20.1,40.62,117.0
2019-01-18 18,17.2,54.78,151.5
2019-01-18 19,14.4,68.45,189.5
2019-01-18 20,13.4,75.55,235.5
2019-01-18 21,12.93,79.12,282.0
2019-01-18 22,12.0,86.0,321.0
2019-01-18 23,11.55,87.28,340.0
2019-01-19 00,11.47,85.72,339.5
2019-01-19 01,11.52,83.57,316.0
2019-01-19 02,10.55,91.65,275.5
2019-01-19 03,9.6,97.2,248.0
2019-01-19 04,9.17,99.2,246.0
2019-01-19 05,8.7,99.2,249.0
2019-01-19 06,8.55,99.2,270.0
2019-01-19 07,9.38,99.15,280.0
2019-01-19 08,10.0,97.05,284.0
2019-01-19 09,12.88,82.75,342.0
2019-01-19 10,16.48,65.3,375.0
2019-01-19 11,19.5,52.42,338.5
2019-01-19 12,21.8,37.58,264.0
2019-01-19 13,24.33,26.15,192.5
2019-01-19 14,25.98,19.17,146.5
2019-01-19 15,25.53,20.55,116.0
2019-01-19 16,24.95,22.43,100.0
2019-01-19 17,23.3,26.9,102.5
2019-01-19 18,17.75,46.47,119.0
2019-01-19 19,14.78,60.12,163.5
2019-01-19 20,13.72,70.43,276.5
2019-01-19 21,12.88,79.82,454.0
2019-01-19 22,12.32,85.53,609.5
2019-01-19 23,11.8,89.5,650.0
2019-01-20 00,11.35,89.17,596.5
2019-01-20 01,12.33,84.6,512.0
2019-01-20 02,11.78,90.4,491.0
2019-01-20 03,10.98,96.67,518.0
2019-01-20 04,10.85,98.95,526.0
2019-01-20 05,10.68,97.28,521.5
2019-01-20 06,10.07,92.45,427.5
2019-01-20 07,9.6,95.12,325.5
2019-01-20 08,10.78,93.75,306.5
2019-01-20 09,15.7,72.88,325.75
2019-01-20 10,19.58,56.02,424.25
2019-01-20 11,22.2,47.65,535.5
2019-01-20 12,25.23,36.5,479.5
2019-01-20 13,27.12,29.05,257.75
2019-01-20 14,27.78,29.08,156.75
2019-01-20 15,28.08,29.02,140.75
2019-01-20 16,28.25,24.6,140.0
2019-01-20 17,25.62,36.25,87.0
2019-01-20 18,20.45,57.12,106.25
2019-01-20 19,17.58,75.75,155.75
2019-01-20 20,16.5,84.42,177.25
2019-01-20 21,16.08,89.47,250.25
2019-01-20 22,15.5,93.72,350.0
2019-01-20 23,15.07,97.62,417.5
2019-01-21 00,14.7,98.95,415.0
2019-01-21 01,14.55,99.2,387.5
2019-01-21 02,14.7,97.58,346.5
2019-01-21 03,14.4,96.15,315.0
2019-01-21 04,13.7,99.1,307.5
2019-01-21 05,13.4,99.2,291.0
2019-01-21 06,13.4,98.9,274.0
2019-01-21 07,14.65,88.43,284.5
2019-01-21 08,15.23,82.8,270.0
2019-01-21 09,16.83,72.6,248.0
2019-01-21 10,18.33,64.48,218.0
2019-01-21 11,19.92,58.35,161.5
2019-01-21 12,21.98,51.3,148.0
2019-01-21 13,21.38,52.88,140.0
2019-01-21 14,20.3,60.22,121.0
2019-01-21 15,19.48,65.15,106.5
2019-01-21 16,17.58,81.5,90.0
2019-01-21 17,17.67,79.12,97.0
2019-01-21 18,17.5,77.55,102.5
2019-01-21 19,16.9,76.48,88.5
2019-01-21 20,17.3,66.9,70.5
2019-01-21 21,17.18,66.0,51.5
2019-01-21 22,16.2,75.22,47.0
2019-01-21 23,14.65,92.6,55.0
2019-01-22 00,14.55,91.3,54.0
2019-01-22 01,14.9,90.15,55.5
2019-01-22 02,14.73,92.65,60.5
2019-01-22 03,13.88,99.2,55.0
2019-01-22 04,13.45,98.72,40.0
2019-01-22 05,13.75,97.1,21.0
2019-01-22 06,13.68,95.12,22.5
2019-01-22 07,14.05,93.45,31.5
2019-01-22 08,13.85,98.65,26.5
2019-01-22 09,13.7,99.2,20.0
2019-01-22 10,12.52,99.2,22.5
2019-01-22 11,14.2,99.2,35.5
2019-01-22 12,15.93,93.53,54.5
2019-01-22 13,18.1,79.32,56.5
2019-01-22 14,17.9,79.85,55.5
2019-01-22 15,18.25,77.67,59.0
2019-01-22 16,18.48,77.47,56.0
2019-01-22 17,17.5,83.6,61.5
2019-01-22 18,16.78,88.77,69.0
2019-01-22 19,15.5,93.3,74.0
2019-01-22 20,13.68,94.68,62.5
2019-01-22 21,,,
2019-01-22 22,,,
2019-01-22 23,,,
2019-01-23 00,,,
2019-01-23 01,,,
2019-01-23 02,,,
2019-01-23 03,,,
2019-01-23 04,,,
2019-01-23 05,,,
2019-01-23 06,,,
2019-01-23 07,,,
2019-01-23 08,,,
2019-01-23 09,,,
2019-01-23 10,15.7,82.03,45.0
2019-01-23 11,17.27,74.6,141.0
2019-01-23 12,17.73,73.58,145.5
2019-01-23 13,19.12,66.85,147.0
2019-01-23 14,20.0,60.62,127.5
2019-01-23 15,20.52,55.25,100.5
2019-01-23 16,20.7,53.1,73.0
2019-01-23 17,19.62,62.75,61.5
2019-01-23 18,17.5,73.18,68.0
2019-01-23 19,15.77,85.6,85.0
2019-01-23 20,14.8,94.6,162.5
2019-01-23 21,14.28,96.8,232.5
2019-01-23 22,14.03,94.92,259.0
2019-01-23 23,12.97,96.0,300.5
2019-01-24 00,11.93,99.2,281.5
2019-01-24 01,12.35,96.95,277.0
2019-01-24 02,12.97,86.57,245.0
2019-01-24 03,13.25,79.2,167.5
2019-01-24 04,12.72,87.3,138.0
2019-01-24 05,12.65,90.33,164.5
2019-01-24 06,12.55,93.88,178.0
2019-01-24 07,12.15,97.4,161.5
2019-01-24 08,12.03,99.2,223.0
2019-01-24 09,13.75,91.9,244.0
2019-01-24 10,16.17,72.2,167.5
2019-01-24 11,18.57,65.75,113.5
2019-01-24 12,19.75,63.42,104.0
2019-01-24 13,20.5,53.9,87.0
2019-01-24 14,21.42,48.42,74.0
2019-01-24 15,21.17,41.35,56.5
2019-01-24 16,20.02,45.1,43.5
2019-01-24 17,19.1,52.65,59.5
2019-01-24 18,18.27,60.33,77.5
2019-01-24 19,17.42,72.32,101.0
2019-01-24 20,16.2,74.17,106.5
2019-01-24 21,15.5,77.58,78.5
2019-01-24 22,14.9,79.42,68.5
2019-01-24 23,14.55,78.05,63.0
2019-01-25 00,14.32,79.47,56.5
2019-01-25 01,13.25,92.98,62.5
2019-01-25 02,12.6,95.75,63.5
2019-01-25 03,12.38,90.35,48.0
2019-01-25 04,12.5,85.67,38.0
2019-01-25 05,12.3,83.97,56.0
2019-01-25 06,12.22,85.45,71.5
2019-01-25 07,11.97,86.38,81.5
2019-01-25 08,11.95,87.88,87.0
2019-01-25 09,13.2,82.83,69.5
2019-01-25 10,14.73,73.45,95.5
2019-01-25 11,16.4,66.38,103.0
2019-01-25 12,17.55,59.9,71.5
2019-01-25 13,18.6,55.68,66.5
2019-01-25 14,18.95,54.25,58.5
2019-01-25 15,19.52,54.57,57.5
2019-01-25 16,19.28,50.4,57.0
2019-01-25 17,18.07,52.7,48.0
2019-01-25 18,16.25,64.88,50.5
2019-01-25 19,15.05,71.5,62.5
2019-01-25 20,14.38,74.85,92.0
2019-01-25 21,13.88,76.55,118.5
2019-01-25 22,13.5,77.03,121.0
2019-01-25 23,13.0,75.97,125.5
2019-01-26 00,12.17,78.72,121.5
2019-01-26 01,11.55,81.02,109.5
2019-01-26 02,11.22,81.25,106.0
2019-01-26 03,10.95,79.12,104.5
2019-01-26 04,10.25,81.35,142.5
2019-01-26 05,10.15,77.97,133.0
2019-01-26 06,9.55,80.12,83.5
2019-01-26 07,9.33,79.72,90.0
2019-01-26 08,9.62,77.75,97.0
2019-01-26 09,12.1,64.72,94.5
2019-01-26 10,14.08,55.28,96.5
2019-01-26 11,16.2,50.95,100.5
2019-01-26 12,17.27,49.2,87.0
2019-01-26 13,18.48,43.55,64.5
2019-01-26 14,19.32,38.35,53.0
2019-01-26 15,19.45,33.67,46.5
2019-01-26 16,19.3,33.6,38.0
2019-01-26 17,17.95,36.8,32.0
2019-01-26 18,15.92,44.88,30.0
2019-01-26 19,14.6,52.67,72.0
2019-01-26 20,13.93,56.4,91.0
2019-01-26 21,13.35,60.38,116.0
2019-01-26 22,12.5,66.1,128.5
2019-01-26 23,11.9,67.67,127.0
2019-01-27 00,11.65,67.53,113.5
2019-01-27 01,11.15,70.9,110.5
2019-01-27 02,10.82,72.15,110.0
2019-01-27 03,10.4,74.2,108.5
2019-01-27 04,10.07,74.05,106.0
2019-01-27 05,9.48,76.1,107.0
2019-01-27 06,8.97,78.6,111.75
2019-01-27 07,8.7,80.22,130.5
2019-01-27 08,9.1,79.78,161.5
2019-01-27 09,10.85,71.88,182.0
2019-01-27 10,12.55,62.92,169.0
2019-01-27 11,14.45,51.65,134.0
2019-01-27 12,15.1,51.3,127.5
2019-01-27 13,16.33,43.52,111.5
2019-01-27 14,16.45,37.8,79.0
2019-01-27 15,17.55,33.22,60.5
2019-01-27 16,17.57,40.65,53.5
2019-01-27 17,16.7,41.35,56.0
2019-01-27 18,14.85,44.98,59.0
2019-01-27 19,13.57,49.8,84.0
2019-01-27 20,13.15,54.9,129.0
2019-01-27 21,12.53,60.7,159.5
2019-01-27 22,12.02,62.27,170.5
2019-01-27 23,11.53,62.62,162.0
2019-01-28 00,11.1,63.55,144.5
2019-01-28 01,10.65,65.78,135.0
2019-01-28 02,10.15,68.1,132.0
2019-01-28 03,9.83,69.2,133.5
2019-01-28 04,9.43,70.97,136.5
2019-01-28 05,9.3,73.2,134.0
2019-01-28 06,9.22,71.88,125.5
2019-01-28 07,8.82,74.72,116.5
2019-01-28 08,8.95,75.12,126.0
2019-01-28 09,11.38,63.55,142.5
2019-01-28 10,14.45,48.92,143.0
2019-01-28 11,16.5,42.23,122.0
2019-01-28 12,18.05,36.7,90.0
2019-01-28 13,19.23,30.27,66.0
2019-01-28 14,19.38,28.75,53.0
2019-01-28 15,19.65,27.52,49.5
2019-01-28 16,18.92,31.45,51.5
2019-01-28 17,17.65,35.03,54.0
2019-01-28 18,15.88,41.0,60.0
2019-01-28 19,14.53,47.65,85.0
2019-01-28 20,13.65,52.35,119.0
2019-01-28 21,13.05,51.55,132.5
2019-01-28 22,12.07,54.9,135.25
2019-01-28 23,11.6,58.42,162.5
2019-01-29 00,11.4,63.08,182.5
