timestamp,Temperature,Humidity,PM2.5
2019-01-07 17,18.6,55.1,143.0
2019-01-07 18,16.0,70.55,166.0
2019-01-07 19,14.88,77.05,272.0
2019-01-07 20,15.27,74.0,482.0
2019-01-07 21,15.45,71.62,456.0
2019-01-07 22,14.75,73.95,387.0
2019-01-07 23,13.95,78.23,268.0
2019-01-08 00,13.25,81.75,273.0
2019-01-08 01,12.65,84.28,217.0
2019-01-08 02,12.4,85.05,157.0
2019-01-08 03,12.0,86.17,200.0
2019-01-08 04,11.72,87.28,166.0
2019-01-08 05,11.12,90.43,130.0
2019-01-08 06,10.68,92.78,167.0
2019-01-08 07,10.6,93.03,188.0
2019-01-08 08,11.1,90.25,221.0
2019-01-08 09,11.82,86.62,218.0
2019-01-08 10,14.02,76.78,269.0
2019-01-08 11,15.8,69.67,273.0
2019-01-08 12,17.85,59.8,263.0
2019-01-08 13,18.65,50.75,162.0
2019-01-08 14,19.4,48.42,107.0
2019-01-08 15,19.02,46.28,90.0
2019-01-08 16,18.82,47.28,77.0
2019-01-08 17,18.18,50.95,88.0
2019-01-08 18,16.93,55.35,114.0
2019-01-08 19,15.75,63.35,162.0
2019-01-08 20,15.18,67.53,279.0
2019-01-08 21,14.65,69.5,289.0
2019-01-08 22,13.85,73.05,284.0
2019-01-08 23,13.18,77.45,228.0
2019-01-09 00,12.78,80.8,259.0
2019-01-09 01,12.35,82.85,229.0
2019-01-09 02,11.93,83.5,197.0
2019-01-09 03,11.27,85.75,202.0
2019-01-09 04,10.95,85.78,179.0
2019-01-09 05,10.67,85.0,184.0
2019-01-09 06,10.45,84.15,204.0
2019-01-09 07,10.02,84.8,171.0
2019-01-09 08,9.9,84.85,179.0
2019-01-09 09,11.25,77.62,186.0
2019-01-09 10,13.65,66.53,285.0
2019-01-09 11,16.27,55.3,261.0
2019-01-09 12,17.73,47.55,193.0
2019-01-09 13,19.1,42.58,140.0
2019-01-09 14,19.75,40.33,118.0
2019-01-09 15,19.62,38.25,125.0
2019-01-09 16,19.6,37.98,101.0
2019-01-09 17,19.12,39.35,90.0
2019-01-09 18,17.75,45.23,135.0
2019-01-09 19,16.25,53.93,157.0
2019-01-09 20,15.43,58.5,273.0
2019-01-09 21,14.75,60.98,324.0
2019-01-09 22,14.08,63.25,272.0
2019-01-09 23,13.3,67.47,245.0
2019-01-10 00,12.97,68.35,202.0
2019-01-10 01,12.48,71.03,202.0
2019-01-10 02,11.65,77.2,219.0
2019-01-10 03,11.4,78.43,173.0
2019-01-10 04,11.28,78.22,206.0
2019-01-10 05,10.98,78.5,179.0
2019-01-10 06,10.65,79.0,193.0
2019-01-10 07,10.35,78.93,183.0
2019-01-10 08,10.3,79.08,196.0
2019-01-10 09,11.9,71.85,205.0
2019-01-10 10,14.45,60.88,228.5
2019-01-10 11,16.27,53.97,243.5
2019-01-10 12,18.48,46.83,225.0
2019-01-10 13,19.98,42.98,159.5
2019-01-10 14,20.53,38.7,111.5
2019-01-10 15,20.2,37.12,87.5
2019-01-10 16,20.05,35.8,80.0
2019-01-10 17,19.52,37.65,87.5
2019-01-10 18,18.0,46.7,151.5
2019-01-10 19,15.05,61.55,262.5
2019-01-10 20,13.82,68.48,356.5
2019-01-10 21,12.92,75.9,535.0
2019-01-10 22,12.57,79.25,656.0
2019-01-10 23,11.88,84.53,625.5
2019-01-11 00,10.73,88.17,507.0
2019-01-11 01,10.25,89.12,362.5
2019-01-11 02,9.9,91.17,292.5
2019-01-11 03,9.55,92.38,239.0
2019-01-11 04,9.43,93.98,228.5
2019-01-11 05,9.07,95.25,218.5
2019-01-11 06,8.88,96.9,202.5
2019-01-11 07,8.4,98.47,233.5
2019-01-11 08,8.85,98.05,262.0
2019-01-11 09,11.32,84.68,254.0
2019-01-11 10,14.18,73.2,249.5
2019-01-11 11,17.73,61.05,280.0
2019-01-11 12,18.98,57.18,324.5
2019-01-11 13,20.32,48.08,308.0
2019-01-11 14,21.1,36.62,208.0
2019-01-11 15,20.7,36.45,139.0
2019-01-11 16,20.4,35.3,122.5
2019-01-11 17,19.0,41.45,111.0
2019-01-11 18,16.12,58.3,137.0
2019-01-11 19,14.6,66.38,345.5
2019-01-11 20,14.0,74.85,646.0
2019-01-11 21,13.4,82.4,834.25
2019-01-11 22,12.88,84.83,965.5
2019-01-11 23,12.45,83.97,787.5
2019-01-12 00,12.1,83.53,570.5
2019-01-12 01,11.93,86.03,382.0
2019-01-12 02,11.85,85.83,277.5
2019-01-12 03,11.78,86.65,239.5
2019-01-12 04,10.95,91.1,233.0
2019-01-12 05,10.32,92.35,246.0
2019-01-12 06,10.25,92.83,245.5
2019-01-12 07,10.25,93.22,244.0
2019-01-12 08,10.38,94.45,300.0
2019-01-12 09,12.65,82.27,348.5
2019-01-12 10,15.9,65.5,334.5
2019-01-12 11,18.7,54.53,324.0
2019-01-12 12,20.47,41.98,259.0
2019-01-12 13,20.95,38.88,173.0
2019-01-12 14,21.05,38.1,167.0
2019-01-12 15,20.9,37.7,181.0
2019-01-12 16,20.65,36.4,174.5
2019-01-12 17,19.82,42.6,164.0
2019-01-12 18,17.68,55.5,193.0
2019-01-12 19,16.98,56.92,305.5
2019-01-12 20,15.05,67.35,390.5
2019-01-12 21,14.22,74.02,429.0
2019-01-12 22,13.62,78.95,453.0
2019-01-12 23,13.12,80.97,377.5
2019-01-13 00,12.53,86.05,301.5
2019-01-13 01,12.55,87.38,302.0
2019-01-13 02,12.92,82.9,395.25
2019-01-13 03,13.02,79.95,509.0
2019-01-13 04,13.1,79.25,442.25
2019-01-13 05,13.32,83.28,320.5
2019-01-13 06,13.3,81.92,199.5
2019-01-13 07,13.12,84.0,188.5
2019-01-13 08,12.97,86.38,202.0
2019-01-13 09,13.12,85.1,200.5
2019-01-13 10,15.65,69.5,226.5
2019-01-13 11,18.38,56.58,236.0
2019-01-13 12,20.73,48.8,241.0
2019-01-13 13,21.73,45.58,261.25
2019-01-13 14,21.98,44.25,243.5
2019-01-13 15,21.82,41.6,208.5
2019-01-13 16,21.53,44.75,167.75
2019-01-13 17,20.62,50.53,185.75
2019-01-13 18,19.32,60.03,224.75
2019-01-13 19,18.25,67.12,351.5
2019-01-13 20,17.43,68.68,373.25
2019-01-13 21,16.55,69.62,266.75
2019-01-13 22,15.53,72.6,191.5
2019-01-13 23,14.7,75.47,164.25
2019-01-14 00,13.93,77.92,124.25
2019-01-14 01,13.27,79.92,97.25
2019-01-14 02,12.6,80.73,88.75
2019-01-14 03,11.95,79.62,99.25
2019-01-14 04,11.35,73.52,102.5
2019-01-14 05,10.82,70.67,88.75
2019-01-14 06,10.2,70.7,81.5
2019-01-14 07,10.03,68.75,91.5
2019-01-14 08,10.07,65.5,109.5
2019-01-14 09,11.32,59.48,148.5
2019-01-14 10,13.8,48.52,170.25
2019-01-14 11,15.57,39.4,163.5
2019-01-14 12,17.17,32.33,136.75
2019-01-14 13,18.57,30.85,92.25
2019-01-14 14,18.95,30.5,78.25
2019-01-14 15,18.6,33.33,78.75
2019-01-14 16,18.52,33.35,76.0
2019-01-14 17,17.85,37.77,71.0
2019-01-14 18,16.48,41.38,77.0
2019-01-14 19,15.25,44.65,106.0
2019-01-14 20,14.32,49.7,176.5
2019-01-14 21,13.53,54.5,198.0
2019-01-14 22,12.7,57.73,164.25
2019-01-14 23,11.8,61.15,146.75
2019-01-15 00,11.1,63.4,121.25
2019-01-15 01,10.52,65.53,99.25
2019-01-15 02,10.3,65.92,94.25
2019-01-15 03,9.85,67.53,92.5
2019-01-15 04,9.32,69.62,89.0
2019-01-15 05,8.95,71.95,101.5
2019-01-15 06,8.7,74.1,102.25
2019-01-15 07,8.65,74.1,103.0
2019-01-15 08,8.8,73.28,117.5
2019-01-15 09,9.7,68.03,145.25
2019-01-15 10,11.12,60.77,177.0
2019-01-15 11,12.78,53.1,166.25
2019-01-15 12,14.43,48.52,155.5
2019-01-15 13,16.62,41.47,156.75
2019-01-15 14,17.9,37.55,118.75
2019-01-15 15,17.42,36.85,88.0
2019-01-15 16,17.18,37.62,89.0
2019-01-15 17,16.45,41.0,97.25
2019-01-15 18,15.32,43.8,121.0
2019-01-15 19,13.88,53.45,183.25
2019-01-15 20,13.02,62.5,305.25
2019-01-15 21,12.73,66.22,322.0
2019-01-15 22,11.8,69.7,303.5
2019-01-15 23,11.32,74.48,299.0
2019-01-16 00,10.55,80.83,316.75
2019-01-16 01,9.5,88.35,322.0
2019-01-16 02,9.02,90.85,337.0
2019-01-16 03,8.75,92.5,338.0
2019-01-16 04,8.47,94.65,371.5
2019-01-16 05,8.22,95.83,382.0
2019-01-16 06,8.07,93.6,367.5
2019-01-16 07,8.8,89.15,302.75
2019-01-16 08,9.17,89.1,256.75
2019-01-16 09,10.97,79.33,293.5
2019-01-16 10,13.0,69.6,242.0
2019-01-16 11,15.67,58.0,243.5
2019-01-16 12,17.2,47.75,261.0
2019-01-16 13,18.05,39.72,212.0
2019-01-16 14,19.45,32.05,183.75
2019-01-16 15,19.82,32.3,160.25
2019-01-16 16,19.48,32.67,176.0
2019-01-16 17,18.62,32.8,168.75
2019-01-16 18,16.17,47.05,185.5
2019-01-16 19,14.68,48.55,234.0
2019-01-16 20,13.2,57.17,348.5
2019-01-16 21,12.18,67.3,488.25
2019-01-16 22,11.65,74.3,493.25
2019-01-16 23,11.68,80.38,422.75
2019-01-17 00,11.47,83.35,415.0
2019-01-17 01,11.15,85.88,394.25
2019-01-17 02,9.85,87.1,430.75
2019-01-17 03,9.62,82.73,428.75
2019-01-17 04,8.45,87.25,319.5
2019-01-17 05,8.38,86.53,307.0
2019-01-17 06,8.0,86.62,304.0
2019-01-17 07,7.83,88.85,316.0
2019-01-17 08,7.95,90.42,362.25
2019-01-17 09,10.93,78.4,446.75
2019-01-17 10,14.25,63.58,529.0
2019-01-17 11,17.23,50.9,540.0
2019-01-17 12,19.45,43.17,448.5
2019-01-17 13,20.4,40.72,342.5
2019-01-17 14,21.18,36.85,235.0
2019-01-17 15,20.9,38.62,196.0
2019-01-17 16,20.6,39.75,193.5
2019-01-17 17,19.8,45.65,187.5
2019-01-17 18,18.38,53.7,233.0
2019-01-17 19,16.95,59.6,335.5
2019-01-17 20,16.18,65.08,411.0
2019-01-17 21,15.6,65.38,417.0
2019-01-17 22,14.75,68.15,378.5
2019-01-17 23,13.57,73.8,329.0
2019-01-18 00,13.35,73.1,295.5
2019-01-18 01,12.15,77.6,250.0
2019-01-18 02,10.48,87.0,222.5
2019-01-18 03,10.85,84.45,234.0
2019-01-18 04,10.23,88.1,237.5
2019-01-18 05,10.53,85.65,218.0
2019-01-18 06,9.82,90.0,250.5
2019-01-18 07,9.55,92.3,298.5
2019-01-18 08,9.55,92.55,306.5
2019-01-18 09,10.57,87.5,319.5
2019-01-18 10,13.1,75.97,368.5
2019-01-18 11,15.5,68.0,359.5
2019-01-18 12,17.62,59.65,300.0
2019-01-18 13,18.75,52.23,267.0
2019-01-18 14,20.35,38.28,195.5
2019-01-18 15,20.1,37.95,127.5
2019-01-18 16,19.67,43.08,118.0
2019-01-18 17,19.15,46.8,143.0
2019-01-18 18,17.38,59.38,199.0
2019-01-18 19,15.15,71.25,318.0
2019-01-18 20,14.9,69.78,372.0
2019-01-18 21,14.3,73.07,390.0
2019-01-18 22,12.97,80.17,470.0
2019-01-18 23,12.38,79.97,435.0
2019-01-19 00,11.73,83.45,343.0
2019-01-19 01,11.3,85.47,328.5
2019-01-19 02,11.3,86.42,328.5
2019-01-19 03,11.1,87.3,308.5
2019-01-19 04,10.85,88.55,323.5
2019-01-19 05,10.7,89.35,374.5
2019-01-19 06,10.68,89.3,383.0
2019-01-19 07,10.68,88.83,391.0
2019-01-19 08,10.57,88.78,422.0
2019-01-19 09,12.5,80.57,471.0
2019-01-19 10,15.62,68.03,423.5
2019-01-19 11,18.82,55.77,313.0
2019-01-19 12,21.45,41.7,253.0
2019-01-19 13,23.77,27.45,183.5
2019-01-19 14,24.9,22.9,142.0
2019-01-19 15,24.3,24.72,136.5
2019-01-19 16,23.52,26.98,130.5
2019-01-19 17,22.53,28.85,115.5
2019-01-19 18,18.65,49.22,214.5
2019-01-19 19,15.95,60.83,455.0
2019-01-19 20,15.5,64.75,756.0
2019-01-19 21,14.72,69.98,965.75
2019-01-19 22,14.25,72.65,926.5
2019-01-19 23,13.82,74.65,661.0
2019-01-20 00,13.2,80.58,572.5
2019-01-20 01,13.38,81.88,541.5
2019-01-20 02,13.35,83.47,488.5
2019-01-20 03,12.57,88.35,459.5
2019-01-20 04,12.27,89.0,424.0
2019-01-20 05,12.0,90.72,389.0
2019-01-20 06,11.47,91.47,361.5
2019-01-20 07,11.38,91.03,365.5
2019-01-20 08,12.35,87.83,474.0
2019-01-20 09,15.28,74.67,541.0
2019-01-20 10,17.43,63.62,522.5
2019-01-20 11,20.5,54.4,543.0
2019-01-20 12,24.5,40.3,440.0
2019-01-20 13,26.67,31.27,279.5
2019-01-20 14,27.9,27.07,193.5
2019-01-20 15,27.2,28.15,140.5
2019-01-20 16,26.2,31.75,131.0
2019-01-20 17,24.15,40.48,187.0
2019-01-20 18,20.88,56.88,359.0
2019-01-20 19,18.4,68.55,501.5
2019-01-20 20,17.8,67.5,449.0
2019-01-20 21,17.65,76.12,445.5
2019-01-20 22,17.62,79.88,501.5
2019-01-20 23,16.9,85.12,484.0
2019-01-21 00,16.47,88.08,411.0
2019-01-21 01,16.07,90.33,383.0
2019-01-21 02,15.98,89.47,301.0
2019-01-21 03,15.62,90.2,312.0
2019-01-21 04,15.6,88.62,489.0
2019-01-21 05,15.28,89.75,512.0
2019-01-21 06,15.07,90.7,348.0
2019-01-21 07,15.23,87.85,283.0
2019-01-21 08,15.07,85.2,309.0
2019-01-21 09,16.15,78.0,411.0
2019-01-21 10,17.88,67.58,323.75
2019-01-21 11,19.6,59.23,216.75
2019-01-21 12,21.4,51.58,171.75
2019-01-21 13,22.02,46.6,147.5
2019-01-21 14,20.65,55.45,125.0
2019-01-21 15,19.75,63.75,133.0
2019-01-21 16,19.0,65.82,118.5
2019-01-21 17,17.95,75.35,88.0
2019-01-21 18,17.92,71.97,94.5
2019-01-21 19,17.28,74.38,80.5
2019-01-21 20,17.05,69.8,85.25
2019-01-21 21,17.2,63.67,73.75
2019-01-21 22,17.0,66.33,65.0
2019-01-21 23,14.85,89.15,64.75
2019-01-22 00,14.83,86.5,53.0
2019-01-22 01,14.83,87.9,50.0
2019-01-22 02,14.68,90.47,61.0
2019-01-22 03,14.18,96.38,64.0
2019-01-22 04,14.2,92.83,48.75
2019-01-22 05,14.27,88.38,27.0
2019-01-22 06,14.0,91.28,18.0
2019-01-22 07,14.05,91.08,21.75
2019-01-22 08,14.07,92.62,34.75
2019-01-22 09,13.95,97.55,47.5
2019-01-22 10,13.38,98.7,65.5
2019-01-22 11,14.7,94.83,54.25
2019-01-22 12,16.23,87.98,59.0
2019-01-22 13,17.55,78.7,52.25
2019-01-22 14,17.2,78.95,49.0
2019-01-22 15,18.45,75.03,47.0
2019-01-22 16,17.62,81.7,67.25
2019-01-22 17,17.23,84.53,115.75
2019-01-22 18,16.75,87.42,112.5
2019-01-22 19,16.0,89.67,132.75
2019-01-22 20,14.25,91.67,122.0
2019-01-22 21,13.1,94.65,76.0
2019-01-22 22,12.68,95.55,58.25
2019-01-22 23,12.05,97.03,65.25
2019-01-23 00,11.45,96.6,54.0
2019-01-23 01,10.98,98.42,45.75
2019-01-23 02,10.65,99.1,48.0
2019-01-23 03,10.25,99.1,50.25
2019-01-23 04,10.17,99.1,58.5
2019-01-23 05,10.17,99.1,63.25
2019-01-23 06,10.12,99.1,66.0
2019-01-23 07,10.15,99.1,80.5
2019-01-23 08,10.3,99.1,114.5
2019-01-23 09,11.95,98.05,171.5
2019-01-23 10,14.3,84.28,274.5
2019-01-23 11,15.78,79.15,291.5
2019-01-23 12,15.88,79.82,268.5
2019-01-23 13,17.27,75.57,267.75
2019-01-23 14,18.27,72.72,228.5
2019-01-23 15,18.8,70.58,179.5
2019-01-23 16,19.1,68.0,158.75
2019-01-23 17,18.6,74.67,146.0
2019-01-23 18,17.5,80.97,154.0
2019-01-23 19,16.07,89.15,189.0
2019-01-23 20,15.55,89.15,233.5
2019-01-23 21,14.18,94.03,291.25
2019-01-23 22,13.85,93.75,344.5
2019-01-23 23,13.18,97.12,288.0
2019-01-24 00,12.52,99.07,257.25
2019-01-24 01,13.17,93.8,212.0
2019-01-24 02,13.1,88.6,158.25
2019-01-24 03,12.43,86.97,135.0
2019-01-24 04,12.45,83.53,112.75
2019-01-24 05,12.18,83.05,99.75
2019-01-24 06,11.58,86.07,103.5
2019-01-24 07,11.23,89.8,117.25
2019-01-24 08,11.55,89.88,123.0
2019-01-24 09,13.5,85.65,142.75
2019-01-24 10,16.05,77.6,154.5
2019-01-24 11,17.95,68.15,145.0
2019-01-24 12,19.7,64.62,133.5
2019-01-24 13,20.73,58.3,108.5
2019-01-24 14,20.83,53.0,81.5
2019-01-24 15,20.52,50.05,73.5
2019-01-24 16,19.93,49.95,61.25
2019-01-24 17,19.45,54.58,71.75
2019-01-24 18,18.1,66.85,122.5
2019-01-24 19,17.48,73.65,147.0
2019-01-24 20,16.45,73.28,175.75
2019-01-24 21,15.43,78.3,132.5
2019-01-24 22,15.3,74.2,111.75
2019-01-24 23,14.78,75.18,78.0
2019-01-25 00,14.15,79.5,70.0
2019-01-25 01,13.88,80.3,70.25
2019-01-25 02,12.93,87.15,57.0
2019-01-25 03,12.93,85.1,41.25
2019-01-25 04,13.0,79.75,40.25
2019-01-25 05,12.57,82.88,44.0
2019-01-25 06,12.28,84.97,49.75
2019-01-25 07,11.9,86.85,65.75
2019-01-25 08,12.05,87.25,79.5
2019-01-25 09,12.65,83.88,129.75
2019-01-25 10,13.65,80.08,131.25
2019-01-25 11,15.28,72.83,147.5
2019-01-25 12,16.95,66.83,115.5
2019-01-25 13,17.4,65.4,93.25
2019-01-25 14,17.9,62.38,84.5
2019-01-25 15,17.88,60.45,87.25
2019-01-25 16,18.05,53.25,97.25
2019-01-25 17,17.33,59.33,91.75
2019-01-25 18,16.23,63.72,103.0
2019-01-25 19,15.38,69.17,135.5
2019-01-25 20,14.55,72.42,204.75
2019-01-25 21,13.03,80.93,192.75
2019-01-25 22,13.3,76.43,173.5
2019-01-25 23,12.93,76.0,180.0
2019-01-26 00,12.22,78.28,143.25
2019-01-26 01,11.78,78.0,121.75
2019-01-26 02,11.35,78.55,131.75
2019-01-26 03,10.93,78.48,170.5
2019-01-26 04,10.52,77.68,157.25
2019-01-26 05,9.93,79.38,133.5
2019-01-26 06,9.55,80.07,117.75
2019-01-26 07,9.32,79.53,139.75
2019-01-26 08,9.2,80.15,180.5
2019-01-26 09,11.07,70.97,208.5
2019-01-26 10,13.48,60.0,205.25
2019-01-26 11,15.32,54.95,158.75
2019-01-26 12,17.02,48.67,111.0
2019-01-26 13,18.35,43.75,92.0
2019-01-26 14,19.0,33.67,74.75
2019-01-26 15,18.58,36.05,57.5
2019-01-26 16,17.98,36.9,51.25
2019-01-26 17,17.3,38.83,49.25
2019-01-26 18,16.28,44.3,75.5
2019-01-26 19,15.07,50.82,147.0
2019-01-26 20,14.18,57.88,208.5
2019-01-26 21,13.57,60.27,196.0
2019-01-26 22,12.85,62.5,194.0
2019-01-26 23,12.23,65.15,167.75
2019-01-27 00,11.72,67.35,131.75
2019-01-27 01,11.08,71.17,125.75
2019-01-27 02,10.6,73.6,126.5
2019-01-27 03,9.85,77.4,130.25
2019-01-27 04,9.3,78.93,155.5
2019-01-27 05,8.78,80.3,155.25
2019-01-27 06,8.45,81.95,155.25
2019-01-27 07,8.17,83.45,184.25
2019-01-27 08,8.15,84.4,226.25
2019-01-27 09,9.4,78.45,226.75
2019-01-27 10,11.27,70.25,208.75
2019-01-27 11,13.2,61.95,204.25
2019-01-27 12,14.5,54.25,177.0
2019-01-27 13,15.72,44.92,156.25
2019-01-27 14,16.02,39.75,141.75
2019-01-27 15,16.73,39.1,91.75
2019-01-27 16,16.55,45.75,82.25
2019-01-27 17,16.38,43.05,96.5
2019-01-27 18,15.35,43.27,118.75
2019-01-27 19,14.27,48.45,173.75
2019-01-27 20,13.32,56.52,268.5
2019-01-27 21,12.7,59.02,291.25
2019-01-27 22,11.95,59.62,262.0
2019-01-27 23,11.25,62.08,193.5
2019-01-28 00,10.55,66.25,166.5
2019-01-28 01,10.15,67.57,135.75
2019-01-28 02,9.45,71.42,137.25
2019-01-28 03,9.07,73.18,131.75
2019-01-28 04,8.65,74.93,122.25
2019-01-28 05,8.62,76.38,125.25
2019-01-28 06,8.4,77.8,133.5
2019-01-28 07,8.27,78.12,146.75
2019-01-28 08,8.0,79.1,181.0
2019-01-28 09,10.1,69.38,218.0
2019-01-28 10,13.18,56.75,253.0
2019-01-28 11,15.2,48.75,222.5
2019-01-28 12,17.05,41.08,152.25
2019-01-28 13,18.18,33.6,100.75
2019-01-28 14,18.77,30.27,76.25
2019-01-28 15,18.43,31.57,66.75
2019-01-28 16,17.9,34.38,64.0
