timestamp,Temperature,Humidity,PM2.5
2019-01-03 03,10.25,96.65,387.25
2019-01-03 04,10.15,97.0,424.75
2019-01-03 05,10.12,95.7,453.5
2019-01-03 06,9.68,96.17,501.5
2019-01-03 07,9.5,97.08,487.75
2019-01-03 08,9.47,97.57,486.75
2019-01-03 09,10.88,95.55,486.0
2019-01-03 10,13.55,80.72,483.25
2019-01-03 11,15.55,69.15,486.25
2019-01-03 12,18.08,55.75,501.25
2019-01-03 13,19.95,39.85,394.75
2019-01-03 14,20.08,40.3,243.0
2019-01-03 15,19.9,41.3,235.25
2019-01-03 16,19.68,39.45,213.5
2019-01-03 17,18.9,43.75,189.5
2019-01-03 18,16.85,52.63,189.0
2019-01-03 19,15.1,63.1,218.75
2019-01-03 20,13.73,72.58,291.5
2019-01-03 21,13.08,76.2,355.25
2019-01-03 22,12.5,82.38,373.0
2019-01-03 23,12.05,87.35,377.75
2019-01-04 00,11.35,90.38,369.5
2019-01-04 01,10.87,91.67,356.75
2019-01-04 02,10.42,94.15,353.5
2019-01-04 03,10.47,95.3,323.75
2019-01-04 04,9.85,96.05,281.0
2019-01-04 05,8.83,96.7,264.0
2019-01-04 06,8.72,97.65,231.0
2019-01-04 07,8.7,98.0,198.0
2019-01-04 08,8.67,98.33,178.25
2019-01-04 09,9.27,97.5,176.0
2019-01-04 10,10.92,89.02,197.0
2019-01-04 11,13.97,72.85,243.25
2019-01-04 12,15.9,64.07,275.0
2019-01-04 13,17.67,51.53,269.25
2019-01-04 14,18.67,47.3,245.25
2019-01-04 15,18.47,43.02,239.25
2019-01-04 16,17.97,45.35,193.0
2019-01-04 17,16.9,51.88,173.25
2019-01-04 18,15.28,60.82,187.0
2019-01-04 19,13.57,71.8,199.75
2019-01-04 20,13.22,76.8,247.75
2019-01-04 21,12.48,83.0,316.75
2019-01-04 22,12.15,86.2,364.5
2019-01-04 23,11.25,88.83,390.75
2019-01-05 00,11.05,91.02,415.0
2019-01-05 01,10.95,91.07,508.0
2019-01-05 02,10.13,93.67,505.5
2019-01-05 03,10.38,94.75,475.0
2019-01-05 04,10.25,93.25,386.0
2019-01-05 05,9.08,96.3,326.25
2019-01-05 06,9.62,97.4,310.0
2019-01-05 07,10.33,96.0,249.0
2019-01-05 08,10.55,95.2,224.0
2019-01-05 09,11.8,89.83,244.5
2019-01-05 10,14.02,74.07,275.75
2019-01-05 11,15.9,59.8,297.25
2019-01-05 12,17.28,50.62,229.75
2019-01-05 13,18.5,41.93,214.0
2019-01-05 14,19.32,38.08,153.0
2019-01-05 15,19.95,39.0,130.25
2019-01-05 16,20.03,38.38,120.75
2019-01-05 17,19.57,42.1,112.25
2019-01-05 18,17.02,55.03,132.0
2019-01-05 19,14.62,68.73,168.0
2019-01-05 20,13.3,77.03,231.5
2019-01-05 21,12.22,83.3,293.5
2019-01-05 22,11.95,85.43,318.0
2019-01-05 23,13.08,77.17,326.25
2019-01-06 00,12.85,76.75,302.75
2019-01-06 01,11.83,83.12,289.5
2019-01-06 02,12.22,81.65,280.25
2019-01-06 03,12.95,78.8,280.25
2019-01-06 04,13.77,75.65,258.75
2019-01-06 05,12.88,80.58,238.0
2019-01-06 06,12.58,86.73,252.5
2019-01-06 07,12.5,87.05,189.25
2019-01-06 08,11.93,93.4,133.75
2019-01-06 09,12.05,92.65,115.5
2019-01-06 10,12.13,92.83,108.75
2019-01-06 11,13.07,91.72,114.25
2019-01-06 12,15.87,75.7,135.75
2019-01-06 13,17.68,62.85,166.5
2019-01-06 14,18.75,55.92,151.25
2019-01-06 15,18.98,54.12,150.0
2019-01-06 16,19.15,52.45,161.5
2019-01-06 17,18.0,59.2,157.75
2019-01-06 18,15.3,76.77,153.5
2019-01-06 19,14.03,87.0,176.5
2019-01-06 20,14.15,82.4,217.5
2019-01-06 21,13.67,84.17,199.75
2019-01-06 22,12.83,89.45,203.5
2019-01-06 23,12.03,92.93,224.75
2019-01-07 00,11.5,95.65,218.75
2019-01-07 01,11.07,96.88,210.0
2019-01-07 02,10.9,97.4,199.0
2019-01-07 03,10.52,97.3,180.25
2019-01-07 04,10.38,97.45,167.0
2019-01-07 05,10.2,97.62,165.75
2019-01-07 06,10.0,97.85,184.25
2019-01-07 07,9.7,98.03,201.0
2019-01-07 08,9.5,98.1,215.25
2019-01-07 09,10.45,97.55,223.0
2019-01-07 10,12.35,88.45,224.25
2019-01-07 11,14.88,75.65,228.25
2019-01-07 12,17.55,59.88,246.0
2019-01-07 13,18.48,54.35,216.5
2019-01-07 14,19.05,49.53,208.0
2019-01-07 15,19.32,48.58,181.0
2019-01-07 16,19.3,50.05,180.25
2019-01-07 17,18.92,49.25,140.25
2019-01-07 18,15.73,67.85,110.75
2019-01-07 19,13.6,82.53,134.0
2019-01-07 20,13.48,83.3,194.25
2019-01-07 21,13.0,86.03,260.0
2019-01-07 22,12.45,88.03,332.5
2019-01-07 23,11.35,93.03,361.75
2019-01-08 00,10.82,94.77,320.0
2019-01-08 01,10.9,93.97,248.0
2019-01-08 02,10.4,94.12,179.75
2019-01-08 03,10.1,95.65,164.5
2019-01-08 04,9.65,96.38,167.5
2019-01-08 05,9.8,96.97,174.5
2019-01-08 06,9.73,96.2,184.25
2019-01-08 07,9.8,95.93,188.0
2019-01-08 08,10.43,94.08,180.25
2019-01-08 09,11.15,89.75,187.25
2019-01-08 10,12.85,81.03,209.25
2019-01-08 11,14.65,73.08,255.0
2019-01-08 12,16.73,59.27,257.0
2019-01-08 13,18.12,49.83,171.25
2019-01-08 14,18.73,49.25,138.25
2019-01-08 15,19.02,47.3,133.25
2019-01-08 16,19.02,45.42,116.5
2019-01-08 17,18.25,49.0,89.5
2019-01-08 18,16.57,56.27,89.25
2019-01-08 19,14.32,70.72,111.25
2019-01-08 20,13.18,79.45,150.5
2019-01-08 21,12.6,83.4,185.0
2019-01-08 22,,,
2019-01-08 23,,,
2019-01-09 00,,,
2019-01-09 01,,,
2019-01-09 02,,,
2019-01-09 03,,,
2019-01-09 04,,,
2019-01-09 05,,,
2019-01-09 06,,,
2019-01-09 07,,,
2019-01-09 08,,,
2019-01-09 09,,,
2019-01-09 10,14.4,59.0,194.0
2019-01-09 11,15.82,52.0,174.0
2019-01-09 12,17.4,44.3,107.0
2019-01-09 13,18.7,39.03,82.75
2019-01-09 14,19.62,35.78,69.0
2019-01-09 15,19.88,35.4,56.5
2019-01-09 16,19.77,35.17,55.75
2019-01-09 17,19.27,37.1,56.5
2019-01-09 18,17.55,43.45,53.5
2019-01-09 19,15.02,55.0,67.25
2019-01-09 20,13.68,64.22,107.75
2019-01-09 21,12.22,73.03,156.75
2019-01-09 22,11.28,80.9,205.75
2019-01-09 23,10.8,82.8,255.75
2019-01-10 00,10.12,88.25,258.0
2019-01-10 01,10.07,86.97,259.0
2019-01-10 02,9.57,89.62,230.25
2019-01-10 03,8.97,93.33,215.25
2019-01-10 04,8.82,92.65,208.5
2019-01-10 05,8.4,93.28,194.0
2019-01-10 06,8.3,92.62,189.25
2019-01-10 07,8.47,90.22,183.5
2019-01-10 08,9.0,84.8,193.75
2019-01-10 09,10.55,76.92,228.5
2019-01-10 10,13.03,66.07,221.5
2019-01-10 11,15.3,55.42,196.75
2019-01-10 12,17.88,45.0,157.0
2019-01-10 13,19.5,37.98,106.75
2019-01-10 14,20.23,34.25,90.25
2019-01-10 15,20.48,32.55,84.0
2019-01-10 16,20.35,31.2,69.25
2019-01-10 17,19.35,34.62,61.0
2019-01-10 18,17.1,44.0,61.0
2019-01-10 19,13.55,63.65,66.5
2019-01-10 20,12.53,73.98,109.75
2019-01-10 21,11.47,82.48,215.75
2019-01-10 22,10.8,88.85,313.0
2019-01-10 23,10.38,92.53,375.25
2019-01-11 00,9.62,94.0,369.25
2019-01-11 01,9.15,95.9,334.75
2019-01-11 02,8.55,97.03,339.75
2019-01-11 03,8.25,97.65,318.75
2019-01-11 04,7.88,97.95,316.75
2019-01-11 05,7.82,98.38,327.0
2019-01-11 06,7.85,98.57,319.5
2019-01-11 07,7.5,98.6,348.75
2019-01-11 08,7.6,98.68,396.0
2019-01-11 09,9.8,98.45,401.0
2019-01-11 10,14.7,74.92,409.5
2019-01-11 11,18.1,55.73,381.25
2019-01-11 12,20.08,41.3,330.0
2019-01-11 13,21.12,32.55,228.5
2019-01-11 14,21.3,27.77,138.25
2019-01-11 15,21.15,32.43,122.75
2019-01-11 16,20.75,34.35,170.25
2019-01-11 17,19.78,38.45,160.25
2019-01-11 18,16.62,54.05,160.5
2019-01-11 19,13.93,69.32,185.5
2019-01-11 20,12.57,78.97,234.25
2019-01-11 21,11.88,85.03,326.5
2019-01-11 22,11.18,91.82,426.25
2019-01-11 23,10.7,94.72,532.5
2019-01-12 00,10.38,96.05,537.5
2019-01-12 01,10.25,96.42,459.5
2019-01-12 02,10.57,96.18,424.75
2019-01-12 03,10.65,95.1,392.75
2019-01-12 04,10.2,95.22,407.5
2019-01-12 05,9.72,96.12,409.5
2019-01-12 06,9.47,96.8,406.5
2019-01-12 07,9.45,97.25,390.0
2019-01-12 08,9.15,97.55,379.25
2019-01-12 09,11.03,97.42,383.25
2019-01-12 10,15.2,75.05,414.0
2019-01-12 11,18.9,52.55,432.25
2019-01-12 12,20.18,42.27,424.0
2019-01-12 13,20.57,41.55,316.0
2019-01-12 14,20.85,36.7,292.75
2019-01-12 15,21.3,33.85,208.25
2019-01-12 16,21.48,31.3,160.5
2019-01-12 17,20.85,36.95,155.5
2019-01-12 18,18.98,43.77,171.0
2019-01-12 19,16.38,57.05,176.5
2019-01-12 20,14.3,71.22,211.75
2019-01-12 21,12.9,81.32,251.25
2019-01-12 22,11.85,87.03,290.75
2019-01-12 23,11.53,91.4,343.0
2019-01-13 00,10.9,94.15,443.0
2019-01-13 01,10.68,96.25,509.25
2019-01-13 02,11.38,94.75,484.25
2019-01-13 03,11.5,88.58,401.5
2019-01-13 04,11.47,90.55,388.25
2019-01-13 05,12.43,85.35,398.75
2019-01-13 06,13.15,81.12,380.25
2019-01-13 07,12.88,82.33,323.25
2019-01-13 08,12.5,85.28,337.25
2019-01-13 09,13.68,81.38,333.75
2019-01-13 10,16.1,69.28,325.25
2019-01-13 11,18.6,55.77,287.75
2019-01-13 12,20.7,48.48,299.25
2019-01-13 13,21.73,45.38,293.5
2019-01-13 14,21.95,40.5,267.5
2019-01-13 15,22.65,32.97,224.25
2019-01-13 16,21.95,37.4,162.25
2019-01-13 17,20.7,48.33,209.0
2019-01-13 18,18.85,56.3,262.0
2019-01-13 19,16.73,69.78,262.5
2019-01-13 20,16.18,74.05,302.75
2019-01-13 21,16.12,70.28,294.75
2019-01-13 22,15.75,68.05,226.25
2019-01-13 23,14.85,72.42,165.25
2019-01-14 00,14.25,73.22,153.0
2019-01-14 01,13.75,74.05,124.75
2019-01-14 02,12.75,77.62,99.25
2019-01-14 03,11.35,83.7,91.75
2019-01-14 04,10.53,83.97,104.0
2019-01-14 05,10.4,76.0,107.0
2019-01-14 06,9.68,75.57,100.5
2019-01-14 07,9.4,75.05,86.25
2019-01-14 08,9.55,71.22,108.5
2019-01-14 09,11.08,60.2,123.75
2019-01-14 10,13.27,45.97,104.75
2019-01-14 11,14.97,35.88,83.75
2019-01-14 12,16.85,26.53,70.5
2019-01-14 13,17.95,23.4,51.0
2019-01-14 14,18.55,23.55,83.25
2019-01-14 15,18.73,25.6,146.5
2019-01-14 16,18.77,27.52,45.0
2019-01-14 17,18.15,31.02,43.0
2019-01-14 18,16.38,35.42,46.5
2019-01-14 19,14.47,44.25,55.5
2019-01-14 20,13.57,48.75,83.5
2019-01-14 21,12.45,55.2,109.5
2019-01-14 22,11.82,58.67,139.5
2019-01-14 23,11.5,58.5,141.25
2019-01-15 00,11.02,60.7,130.5
2019-01-15 01,10.62,62.05,118.75
2019-01-15 02,10.25,63.15,103.75
2019-01-15 03,10.22,62.42,94.75
2019-01-15 04,9.68,64.27,89.0
2019-01-15 05,8.97,69.22,97.5
2019-01-15 06,8.12,74.33,127.5
2019-01-15 07,7.8,75.52,171.75
2019-01-15 08,7.95,74.45,176.0
2019-01-15 09,8.85,69.35,156.5
2019-01-15 10,10.15,61.97,158.25
2019-01-15 11,12.43,52.02,150.25
2019-01-15 12,14.57,43.15,145.25
2019-01-15 13,16.25,37.28,122.5
2019-01-15 14,17.38,31.58,96.5
2019-01-15 15,23.9,27.85,65.5
2019-01-15 16,25.05,31.98,61.0
2019-01-15 17,25.1,39.95,74.75
2019-01-15 18,24.65,45.77,90.5
2019-01-15 19,21.57,58.55,100.75
2019-01-15 20,11.32,70.5,133.0
2019-01-15 21,19.82,79.15,186.25
2019-01-15 22,24.23,84.18,222.5
2019-01-15 23,24.42,88.5,292.25
2019-01-16 00,14.75,91.58,385.75
2019-01-16 01,22.27,92.85,347.25
2019-01-16 02,22.0,94.85,339.75
2019-01-16 03,23.35,95.35,323.5
2019-01-16 04,24.32,95.7,289.25
2019-01-16 05,24.6,96.0,272.25
2019-01-16 06,23.9,96.3,278.25
2019-01-16 07,23.85,96.35,297.25
2019-01-16 08,23.12,95.67,306.25
2019-01-16 09,23.42,90.1,314.25
2019-01-16 10,24.67,69.28,339.75
2019-01-16 11,24.42,57.62,317.5
2019-01-16 12,24.2,47.98,291.25
2019-01-16 13,24.62,39.85,250.25
2019-01-16 14,24.2,36.28,186.0
2019-01-16 15,24.85,35.33,177.25
2019-01-16 16,25.15,36.53,171.75
2019-01-16 17,25.12,40.42,182.0
2019-01-16 18,25.02,52.5,192.75
2019-01-16 19,24.1,68.5,219.5
2019-01-16 20,24.05,78.8,273.25
2019-01-16 21,23.82,87.6,354.25
2019-01-16 22,23.83,93.15,463.0
2019-01-16 23,24.38,95.08,524.75
2019-01-17 00,24.23,94.95,583.25
2019-01-17 01,23.73,94.95,524.0
2019-01-17 02,22.9,96.4,514.25
2019-01-17 03,23.35,97.22,499.25
2019-01-17 04,24.27,97.58,459.25
2019-01-17 05,24.48,97.88,451.75
2019-01-17 06,24.55,98.23,450.0
2019-01-17 07,23.75,98.47,469.0
2019-01-17 08,23.0,98.57,483.0
2019-01-17 09,23.95,98.45,503.0
2019-01-17 10,24.88,65.83,526.5
2019-01-17 11,24.0,40.95,427.75
2019-01-17 12,23.98,36.3,293.25
2019-01-17 13,24.02,36.58,284.5
2019-01-17 14,24.12,34.38,299.75
2019-01-17 15,24.73,30.52,276.25
2019-01-17 16,25.15,34.72,221.0
2019-01-17 17,25.2,39.45,236.75
2019-01-17 18,24.98,49.4,242.5
2019-01-17 19,23.98,66.42,230.25
2019-01-17 20,24.07,79.58,259.5
2019-01-17 21,23.88,84.0,309.0
2019-01-17 22,23.85,88.48,386.75
2019-01-17 23,24.25,92.0,400.5
2019-01-18 00,23.95,93.75,429.0
2019-01-18 01,23.35,94.1,430.25
2019-01-18 02,22.65,92.92,391.5
2019-01-18 03,22.75,94.53,336.25
2019-01-18 04,24.0,95.97,314.25
2019-01-18 05,24.3,96.65,317.5
2019-01-18 06,24.12,96.5,294.75
2019-01-18 07,24.23,96.33,316.75
2019-01-18 08,23.45,96.78,331.0
2019-01-18 09,17.15,90.95,315.25
2019-01-18 10,24.6,86.55,271.0
2019-01-18 11,24.1,64.67,266.0
2019-01-18 12,23.9,48.4,256.0
2019-01-18 13,23.7,33.78,227.0
2019-01-18 14,23.8,29.9,156.75
2019-01-18 15,24.6,30.52,113.0
2019-01-18 16,25.1,33.7,105.25
2019-01-18 17,25.0,39.28,97.75
2019-01-18 18,24.95,48.55,119.0
2019-01-18 19,24.02,66.82,134.5
2019-01-18 20,24.12,76.0,187.5
2019-01-18 21,24.05,80.9,252.0
2019-01-18 22,24.08,87.28,322.0
2019-01-18 23,24.38,86.62,380.25
2019-01-19 00,24.12,91.93,409.75
2019-01-19 01,23.32,93.33,402.0
2019-01-19 02,22.83,92.97,390.5
2019-01-19 03,22.45,94.45,387.25
2019-01-19 04,23.98,95.38,365.25
2019-01-19 05,24.3,95.9,337.5
2019-01-19 06,23.93,96.38,321.25
2019-01-19 07,24.3,93.15,317.5
2019-01-19 08,23.78,92.52,319.5
2019-01-19 09,24.48,82.12,278.75
2019-01-19 10,24.75,69.78,274.5
2019-01-19 11,24.0,53.73,287.25
2019-01-19 12,23.6,37.98,182.75
2019-01-19 13,23.88,26.15,133.75
2019-01-19 14,24.5,21.85,93.5
2019-01-19 15,25.57,20.4,80.25
2019-01-19 16,27.35,20.35,68.75
2019-01-19 17,28.15,25.12,65.0
2019-01-19 18,25.8,39.48,88.75
2019-01-19 19,23.55,59.88,116.25
2019-01-19 20,24.02,74.83,183.75
2019-01-19 21,24.32,79.45,293.25
2019-01-19 22,24.15,86.53,327.25
2019-01-19 23,24.55,90.12,448.5
2019-01-20 00,24.3,91.78,492.25
2019-01-20 01,24.5,90.3,491.0
2019-01-20 02,24.15,90.72,431.5
2019-01-20 03,23.45,94.2,432.5
2019-01-20 04,23.95,95.8,422.25
2019-01-20 05,24.0,96.65,392.75
2019-01-20 06,23.85,97.12,380.0
2019-01-20 07,24.02,97.53,382.0
2019-01-20 08,24.25,97.8,440.25
2019-01-20 09,24.62,89.45,493.75
2019-01-20 10,25.08,56.3,413.5
2019-01-20 11,26.25,54.15,424.25
2019-01-20 12,26.48,39.25,512.25
2019-01-20 13,27.48,32.4,286.0
2019-01-20 14,28.1,26.05,171.75
2019-01-20 15,28.25,24.0,89.0
2019-01-20 16,28.0,22.68,80.0
2019-01-20 17,26.7,31.05,62.25
2019-01-20 18,26.45,55.88,90.0
2019-01-20 19,25.77,73.8,182.75
2019-01-20 20,21.52,77.2,220.25
2019-01-20 21,20.12,83.7,237.0
2019-01-20 22,19.73,86.75,271.5
2019-01-20 23,19.1,91.45,304.0
2019-01-21 00,18.75,93.78,369.0
2019-01-21 01,18.93,93.75,380.5
2019-01-21 02,18.7,93.6,331.75
2019-01-21 03,18.97,90.12,278.25
2019-01-21 04,18.92,87.72,217.5
2019-01-21 05,18.5,89.75,210.0
2019-01-21 06,18.25,89.53,200.0
2019-01-21 07,18.68,83.15,199.0
2019-01-21 08,18.92,80.43,211.75
2019-01-21 09,19.88,74.38,240.25
2019-01-21 10,21.17,65.72,270.0
2019-01-21 11,22.57,57.5,259.75
2019-01-21 12,24.05,49.95,176.0
2019-01-21 13,23.58,49.05,149.25
2019-01-21 14,23.7,54.95,142.25
2019-01-21 15,23.75,60.45,135.25
2019-01-21 16,24.55,79.47,98.25
2019-01-21 17,24.8,78.5,88.25
2019-01-21 18,24.77,74.57,99.5
2019-01-21 19,24.55,72.8,89.5
2019-01-21 20,23.8,63.1,66.5
2019-01-21 21,24.25,64.47,48.0
2019-01-21 22,24.12,69.98,52.75
2019-01-21 23,24.1,88.82,58.0
2019-01-22 00,24.55,86.83,56.25
2019-01-22 01,24.67,84.35,53.0
2019-01-22 02,24.77,85.12,58.5
2019-01-22 03,24.65,94.45,56.75
2019-01-22 04,23.7,95.3,47.5
2019-01-22 05,24.08,91.7,18.75
2019-01-22 06,24.23,89.73,9.0
2019-01-22 07,24.08,88.57,11.0
2019-01-22 08,24.5,92.92,26.5
2019-01-22 09,24.6,95.6,53.25
2019-01-22 10,24.62,97.07,44.5
2019-01-22 11,24.58,96.27,37.0
2019-01-22 12,23.8,84.28,48.25
2019-01-22 13,24.08,77.9,54.25
2019-01-22 14,24.2,76.72,52.75
2019-01-22 15,24.15,73.53,57.0
2019-01-22 16,24.48,74.05,62.5
2019-01-22 17,24.7,77.35,61.0
2019-01-22 18,24.65,81.53,64.0
2019-01-22 19,24.65,85.95,75.5
2019-01-22 20,23.7,86.93,78.75
2019-01-22 21,24.05,91.0,65.0
2019-01-22 22,23.77,91.3,61.75
2019-01-22 23,23.8,89.62,75.0
2019-01-23 00,24.43,91.7,108.5
2019-01-23 01,24.65,95.47,82.0
2019-01-23 02,24.7,96.9,77.5
2019-01-23 03,24.73,97.58,77.5
2019-01-23 04,23.98,98.1,89.5
2019-01-23 05,24.32,98.5,90.25
2019-01-23 06,24.32,98.75,107.75
2019-01-23 07,24.12,98.97,112.25
2019-01-23 08,24.4,99.0,112.25
2019-01-23 09,24.65,99.0,121.25
2019-01-23 10,24.67,91.03,126.25
2019-01-23 11,24.67,78.83,138.5
2019-01-23 12,23.7,70.8,194.75
2019-01-23 13,23.77,63.38,204.25
2019-01-23 14,24.0,58.48,195.25
2019-01-23 15,24.1,53.08,172.5
2019-01-23 16,24.5,48.95,125.5
2019-01-23 17,24.82,55.38,89.5
2019-01-23 18,24.83,72.3,110.5
2019-01-23 19,24.67,85.03,168.5
2019-01-23 20,23.95,90.53,198.25
2019-01-23 21,24.1,94.68,211.25
2019-01-23 22,24.18,96.33,218.5
2019-01-23 23,24.05,97.0,248.25
2019-01-24 00,24.38,97.8,290.25
2019-01-24 01,24.65,98.55,313.75
2019-01-24 02,24.73,98.47,273.0
2019-01-24 03,24.8,97.88,229.75
2019-01-24 04,24.02,92.67,170.5
2019-01-24 05,24.12,90.17,115.75
2019-01-24 06,24.3,92.38,124.75
2019-01-24 07,24.08,93.95,122.25
2019-01-24 08,24.38,94.7,140.5
2019-01-24 09,24.65,93.62,163.25
2019-01-24 10,24.67,78.3,191.0
2019-01-24 11,24.7,69.95,213.5
2019-01-24 12,23.82,62.15,178.0
2019-01-24 13,23.75,57.98,109.5
2019-01-24 14,24.08,52.48,100.5
2019-01-24 15,24.1,48.35,93.5
2019-01-24 16,24.35,49.17,81.25
2019-01-24 17,24.6,65.17,64.75
2019-01-24 18,24.62,82.25,54.5
2019-01-24 19,24.65,83.9,48.25
2019-01-24 20,24.05,78.3,71.0
2019-01-24 21,23.95,76.65,93.25
2019-01-24 22,24.23,75.07,72.0
2019-01-24 23,24.12,75.33,77.75
2019-01-25 00,24.38,79.65,78.5
2019-01-25 01,24.62,89.2,77.5
2019-01-25 02,24.7,92.43,60.25
2019-01-25 03,24.7,86.72,54.75
2019-01-25 04,24.15,87.73,45.0
2019-01-25 05,24.0,84.38,44.0
2019-01-25 06,24.25,84.6,43.5
2019-01-25 07,24.25,87.15,44.0
2019-01-25 08,24.35,86.75,52.75
2019-01-25 09,24.62,83.45,65.25
2019-01-25 10,24.62,74.67,79.5
2019-01-25 11,24.85,62.07,86.5
2019-01-25 12,24.27,57.43,92.5
2019-01-25 13,23.73,55.65,88.5
2019-01-25 14,23.95,49.17,78.0
2019-01-25 15,24.02,49.05,46.25
2019-01-25 16,24.2,47.2,60.0
2019-01-25 17,24.72,47.67,63.0
2019-01-25 18,24.85,61.52,83.0
2019-01-25 19,24.75,71.17,91.25
2019-01-25 20,24.17,76.47,119.25
2019-01-25 21,23.8,83.53,133.0
2019-01-25 22,24.12,83.55,150.5
2019-01-25 23,23.92,78.92,155.75
2019-01-26 00,24.18,79.88,119.5
2019-01-26 01,24.62,88.85,114.25
2019-01-26 02,24.65,91.2,119.25
2019-01-26 03,24.67,90.62,110.75
2019-01-26 04,24.38,88.35,105.5
2019-01-26 05,24.02,89.78,118.75
2019-01-26 06,24.45,84.7,123.0
2019-01-26 07,24.55,88.53,139.25
2019-01-26 08,24.6,90.85,145.5
2019-01-26 09,24.7,75.88,158.0
2019-01-26 10,24.7,60.75,163.25
2019-01-26 11,24.67,46.95,124.75
2019-01-26 12,24.42,44.27,92.5
2019-01-26 13,23.6,36.7,72.5
2019-01-26 14,24.07,30.98,49.75
2019-01-26 15,24.15,29.9,40.0
2019-01-26 16,23.98,30.92,37.75
2019-01-26 17,24.65,34.65,33.5
2019-01-26 18,24.77,40.75,42.5
2019-01-26 19,24.73,51.07,51.25
2019-01-26 20,24.4,57.25,76.5
2019-01-26 21,23.7,61.58,121.5
2019-01-26 22,24.15,66.3,151.75
2019-01-26 23,24.02,76.08,173.25
2019-01-27 00,24.15,80.78,167.0
2019-01-27 01,24.58,85.28,166.0
2019-01-27 02,24.6,87.45,172.0
2019-01-27 03,24.55,88.18,177.5
2019-01-27 04,24.43,85.35,191.25
2019-01-27 05,23.88,89.22,175.25
2019-01-27 06,24.38,87.33,146.0
2019-01-27 07,24.58,88.85,136.0
2019-01-27 08,24.62,88.28,168.25
2019-01-27 09,24.67,79.25,213.0
2019-01-27 10,24.7,68.67,266.75
2019-01-27 11,24.77,54.38,220.5
2019-01-27 12,24.6,46.77,132.5
2019-01-27 13,23.62,45.88,111.25
2019-01-27 14,24.02,41.33,91.25
2019-01-27 15,24.07,32.52,66.5
2019-01-27 16,23.8,37.78,47.75
2019-01-27 17,24.52,46.35,66.75
2019-01-27 18,24.7,46.25,87.25
2019-01-27 19,24.7,54.78,81.75
2019-01-27 20,24.55,57.35,104.25
2019-01-27 21,23.88,60.15,150.25
2019-01-27 22,24.35,66.62,162.75
2019-01-27 23,24.48,73.12,172.5
2019-01-28 00,24.65,72.35,171.75
2019-01-28 01,24.7,76.07,149.0
2019-01-28 02,24.65,76.3,127.0
2019-01-28 03,24.55,74.85,125.25
2019-01-28 04,24.52,77.6,132.75
2019-01-28 05,23.9,78.97,144.25
2019-01-28 06,24.32,79.68,146.25
2019-01-28 07,24.5,79.38,156.25
2019-01-28 08,24.65,79.32,176.25
2019-01-28 09,24.67,69.88,183.25
2019-01-28 10,24.7,57.32,186.5
2019-01-28 11,24.7,44.3,156.5
2019-01-28 12,24.65,37.3,115.0
2019-01-28 13,23.7,30.52,81.0
2019-01-28 14,23.88,26.07,62.0
2019-01-28 15,24.02,29.08,44.0
2019-01-28 16,24.05,29.4,52.75
2019-01-28 17,24.48,33.42,54.75
2019-01-28 18,24.7,39.17,62.0
2019-01-28 19,24.67,46.67,64.0
2019-01-28 20,24.6,55.57,93.0
2019-01-28 21,23.98,62.58,145.5
