timestamp,Temperature,Humidity,PM2.5
2019-01-09 18,17.68,39.55,56.75
2019-01-09 19,15.68,49.42,77.5
2019-01-09 20,14.93,54.68,117.75
2019-01-09 21,14.32,58.42,162.25
2019-01-09 22,13.23,64.9,194.0
2019-01-09 23,11.98,73.08,207.75
2019-01-10 00,11.65,74.17,218.25
2019-01-10 01,12.05,71.45,231.5
2019-01-10 02,11.45,75.1,216.25
2019-01-10 03,10.43,81.4,187.0
2019-01-10 04,10.68,78.38,167.0
2019-01-10 05,10.43,78.8,159.75
2019-01-10 06,10.33,77.85,160.0
2019-01-10 07,10.32,76.32,171.0
2019-01-10 08,9.8,79.05,168.75
2019-01-10 09,10.78,74.3,177.25
2019-01-10 10,12.52,67.95,198.5
2019-01-10 11,15.22,55.15,203.5
2019-01-10 12,18.7,40.2,183.25
2019-01-10 13,20.68,32.5,138.25
2019-01-10 14,21.82,29.33,111.5
2019-01-10 15,22.23,26.62,84.25
2019-01-10 16,21.38,27.38,59.75
2019-01-10 17,19.9,31.17,56.0
2019-01-10 18,17.45,38.55,59.25
2019-01-10 19,14.62,53.58,92.5
2019-01-10 20,13.57,65.25,189.0
2019-01-10 21,12.57,71.65,262.5
2019-01-10 22,11.72,75.85,247.0
2019-01-10 23,11.28,81.3,261.0
2019-01-11 00,10.75,84.38,321.75
2019-01-11 01,10.35,86.85,337.75
2019-01-11 02,9.77,86.8,361.5
2019-01-11 03,9.7,86.9,300.0
2019-01-11 04,9.47,89.55,271.75
2019-01-11 05,9.35,90.4,261.25
2019-01-11 06,9.07,91.3,242.75
2019-01-11 07,9.0,92.9,264.25
2019-01-11 08,9.03,93.82,318.0
2019-01-11 09,11.57,82.32,337.25
2019-01-11 10,14.75,66.65,347.5
2019-01-11 11,16.77,59.2,341.5
2019-01-11 12,19.55,40.35,314.0
2019-01-11 13,21.12,31.28,211.0
2019-01-11 14,21.33,30.15,161.75
2019-01-11 15,21.25,28.52,155.0
2019-01-11 16,20.85,30.02,144.0
2019-01-11 17,19.88,33.9,136.5
2019-01-11 18,16.15,48.1,138.0
2019-01-11 19,13.95,60.67,170.25
2019-01-11 20,13.07,66.28,213.0
2019-01-11 21,,,
2019-01-11 22,,,
2019-01-11 23,,,
2019-01-12 00,,,
2019-01-12 01,,,
2019-01-12 02,,,
2019-01-12 03,,,
2019-01-12 04,,,
2019-01-12 05,,,
2019-01-12 06,,,
2019-01-12 07,,,
2019-01-12 08,,,
2019-01-12 09,,,
2019-01-12 10,,,
2019-01-12 11,,,
2019-01-12 12,,,
2019-01-12 13,21.15,31.2,213.0
2019-01-12 14,21.4,31.77,
2019-01-12 15,21.57,30.28,150.0
2019-01-12 16,21.85,31.75,149.75
2019-01-12 17,20.88,37.22,151.0
2019-01-12 18,18.35,46.38,154.25
2019-01-12 19,15.88,58.83,155.5
2019-01-12 20,14.68,66.88,199.0
2019-01-12 21,13.75,73.97,258.25
2019-01-12 22,13.07,78.23,306.75
2019-01-12 23,12.35,83.95,346.0
2019-01-13 00,12.15,85.07,416.0
2019-01-13 01,11.85,88.48,431.75
2019-01-13 02,12.65,86.55,434.0
2019-01-13 03,13.12,79.85,442.75
2019-01-13 04,13.07,77.9,547.0
2019-01-13 05,13.85,72.38,480.75
2019-01-13 06,14.05,71.05,293.25
2019-01-13 07,13.62,74.03,241.0
2019-01-13 08,13.45,76.7,234.25
2019-01-13 09,14.45,72.2,251.5
2019-01-13 10,16.07,64.33,253.75
2019-01-13 11,18.17,52.65,327.5
2019-01-13 12,20.38,43.62,309.25
2019-01-13 13,21.85,39.1,245.75
2019-01-13 14,22.82,35.52,202.25
2019-01-13 15,23.3,30.35,181.5
2019-01-13 16,22.95,29.52,152.0
2019-01-13 17,21.45,33.85,143.5
2019-01-13 18,19.08,51.5,145.5
2019-01-13 19,17.65,62.38,220.75
2019-01-13 20,17.12,66.47,276.75
2019-01-13 21,16.45,65.9,251.5
2019-01-13 22,16.0,65.58,198.25
2019-01-13 23,14.9,70.57,177.0
2019-01-14 00,14.27,71.8,164.5
2019-01-14 01,13.77,71.97,125.5
2019-01-14 02,13.05,74.72,91.5
2019-01-14 03,12.45,74.75,86.0
2019-01-14 04,11.98,70.05,90.0
2019-01-14 05,11.4,64.55,80.0
2019-01-14 06,10.9,62.75,66.5
2019-01-14 07,10.38,64.43,63.25
2019-01-14 08,10.25,64.1,77.0
2019-01-14 09,12.1,49.4,109.25
2019-01-14 10,13.25,40.83,110.5
2019-01-14 11,14.9,34.5,90.25
2019-01-14 12,17.42,25.38,74.5
2019-01-14 13,19.42,18.75,57.25
2019-01-14 14,20.55,20.48,46.25
2019-01-14 15,20.2,23.27,47.0
2019-01-14 16,20.27,22.8,45.0
2019-01-14 17,18.95,27.17,45.75
2019-01-14 18,16.7,33.8,51.75
2019-01-14 19,15.35,37.0,68.75
2019-01-14 20,14.3,43.82,97.0
2019-01-14 21,13.85,47.23,125.25
2019-01-14 22,13.38,48.35,107.5
2019-01-14 23,13.05,48.52,93.5
2019-01-15 00,12.35,52.35,83.5
2019-01-15 01,12.05,53.67,83.0
2019-01-15 02,11.7,54.17,78.0
2019-01-15 03,11.48,54.5,81.0
2019-01-15 04,11.15,55.67,80.25
2019-01-15 05,10.55,58.25,78.0
2019-01-15 06,9.2,67.07,84.0
2019-01-15 07,8.7,69.6,109.5
2019-01-15 08,8.88,69.12,138.5
2019-01-15 09,9.72,64.38,160.75
2019-01-15 10,11.38,55.92,169.75
2019-01-15 11,13.32,45.62,171.75
2019-01-15 12,14.9,40.05,172.0
2019-01-15 13,17.33,32.17,154.75
2019-01-15 14,18.77,27.07,89.25
2019-01-15 15,18.7,25.73,73.0
2019-01-15 16,18.05,26.93,66.25
2019-01-15 17,17.07,27.2,63.75
2019-01-15 18,15.6,39.18,72.5
2019-01-15 19,14.12,48.98,117.75
2019-01-15 20,12.75,57.73,174.5
2019-01-15 21,12.05,63.7,209.25
2019-01-15 22,11.3,70.18,250.0
2019-01-15 23,10.57,74.88,232.75
2019-01-16 00,10.33,76.23,236.25
2019-01-16 01,9.23,83.3,265.25
2019-01-16 02,9.05,87.12,261.75
2019-01-16 03,9.03,86.62,278.0
2019-01-16 04,9.1,85.83,317.75
2019-01-16 05,8.57,89.12,341.25
2019-01-16 06,8.78,86.85,327.25
2019-01-16 07,9.5,81.28,268.5
2019-01-16 08,9.4,82.52,290.75
2019-01-16 09,10.5,77.92,259.75
2019-01-16 10,12.4,68.48,307.0
2019-01-16 11,14.38,57.58,304.0
2019-01-16 12,17.2,43.2,251.5
2019-01-16 13,18.48,30.88,190.5
2019-01-16 14,19.92,28.43,163.0
2019-01-16 15,20.6,27.6,184.0
2019-01-16 16,20.05,29.07,174.0
2019-01-16 17,19.32,31.4,147.0
2019-01-16 18,16.73,46.07,157.0
2019-01-16 19,13.82,60.88,171.25
2019-01-16 20,12.38,70.15,233.0
2019-01-16 21,11.55,76.72,336.5
2019-01-16 22,10.98,81.7,392.25
2019-01-16 23,11.12,83.08,388.0
2019-01-17 00,11.12,85.62,415.0
2019-01-17 01,10.88,86.92,464.5
2019-01-17 02,9.85,91.05,476.75
2019-01-17 03,9.83,90.1,494.75
2019-01-17 04,9.6,84.7,538.0
2019-01-17 05,8.85,83.55,491.0
2019-01-17 06,8.35,82.0,513.5
2019-01-17 07,8.12,84.53,403.25
2019-01-17 08,8.15,90.12,406.5
2019-01-17 09,10.65,79.7,486.5
2019-01-17 10,14.05,55.7,467.25
2019-01-17 11,16.55,41.17,307.0
2019-01-17 12,19.5,33.35,242.0
2019-01-17 13,20.68,32.33,206.5
2019-01-17 14,21.55,32.38,228.0
2019-01-17 15,22.38,28.4,226.0
2019-01-17 16,21.88,29.77,202.75
2019-01-17 17,20.52,34.67,199.5
2019-01-17 18,17.98,45.27,183.5
2019-01-17 19,15.62,58.23,204.25
2019-01-17 20,15.5,60.6,268.75
2019-01-17 21,14.88,67.1,293.5
2019-01-17 22,14.22,67.85,304.25
2019-01-17 23,13.18,72.22,297.0
2019-01-18 00,12.67,73.2,291.25
2019-01-18 01,12.33,73.65,258.5
2019-01-18 02,11.62,75.7,234.0
2019-01-18 03,10.98,78.2,217.5
2019-01-18 04,10.28,82.95,215.25
2019-01-18 05,9.48,86.45,222.0
2019-01-18 06,9.45,86.27,239.0
2019-01-18 07,9.55,86.47,259.5
2019-01-18 08,8.7,89.93,293.75
2019-01-18 09,9.6,86.78,325.75
2019-01-18 10,12.02,76.55,350.25
2019-01-18 11,15.05,65.15,377.75
2019-01-18 12,19.25,41.08,359.0
2019-01-18 13,21.7,30.32,236.75
2019-01-18 14,22.27,25.53,180.0
2019-01-18 15,22.05,24.45,131.0
2019-01-18 16,21.5,29.38,113.25
2019-01-18 17,20.35,33.1,123.0
2019-01-18 18,17.67,43.72,121.5
2019-01-18 19,15.07,57.7,131.25
2019-01-18 20,13.9,66.7,192.5
2019-01-18 21,13.32,71.42,261.5
2019-01-18 22,12.35,77.72,295.0
2019-01-18 23,11.93,80.72,293.0
2019-01-19 00,11.28,85.07,355.75
2019-01-19 01,12.03,77.85,363.5
2019-01-19 02,11.25,81.85,331.5
2019-01-19 03,10.65,85.83,323.75
2019-01-19 04,10.12,88.38,336.75
2019-01-19 05,10.1,87.62,339.75
2019-01-19 06,9.78,88.8,307.0
2019-01-19 07,10.05,85.62,323.75
2019-01-19 08,10.08,86.78,376.25
2019-01-19 09,11.7,79.67,409.75
2019-01-19 10,13.93,70.83,401.25
2019-01-19 11,17.3,56.98,355.75
2019-01-19 12,21.45,34.95,265.5
2019-01-19 13,23.8,25.5,178.5
2019-01-19 14,25.88,18.42,120.5
2019-01-19 15,26.72,15.12,91.5
2019-01-19 16,25.45,17.18,81.75
2019-01-19 17,24.5,21.1,84.5
2019-01-19 18,19.75,35.12,86.5
2019-01-19 19,16.2,53.67,119.0
2019-01-19 20,15.0,61.98,244.0
2019-01-19 21,14.28,69.05,353.5
2019-01-19 22,13.77,73.58,441.25
2019-01-19 23,13.27,76.17,573.0
2019-01-20 00,12.72,79.93,539.25
2019-01-20 01,13.38,76.38,510.75
2019-01-20 02,13.05,78.43,445.5
2019-01-20 03,12.15,84.9,403.25
2019-01-20 04,11.88,88.25,402.0
2019-01-20 05,11.93,85.9,431.5
2019-01-20 06,11.33,87.78,476.25
2019-01-20 07,11.18,89.6,448.0
2019-01-20 08,11.52,90.33,431.75
2019-01-20 09,15.47,71.75,429.5
2019-01-20 10,18.7,55.4,435.0
2019-01-20 11,20.93,48.65,429.25
2019-01-20 12,23.85,36.45,355.25
2019-01-20 13,26.43,28.27,208.25
2019-01-20 14,27.88,26.82,198.75
2019-01-20 15,28.08,23.12,183.5
2019-01-20 16,28.12,22.68,115.0
2019-01-20 17,26.23,30.75,90.5
2019-01-20 18,21.85,51.38,94.0
2019-01-20 19,18.53,69.95,148.5
2019-01-20 20,18.25,75.75,187.75
2019-01-20 21,17.3,83.95,201.5
2019-01-20 22,16.77,85.35,232.75
2019-01-20 23,16.07,87.65,256.75
2019-01-21 00,15.95,86.9,275.0
2019-01-21 01,15.97,84.53,266.75
2019-01-21 02,15.58,88.0,266.0
2019-01-21 03,15.4,86.57,272.75
2019-01-21 04,15.55,82.77,231.75
2019-01-21 05,15.88,78.27,205.75
2019-01-21 06,15.15,81.2,192.25
2019-01-21 07,15.67,76.05,190.25
2019-01-21 08,16.08,71.35,200.5
2019-01-21 09,16.48,67.12,220.75
2019-01-21 10,17.78,60.33,192.0
2019-01-21 11,19.25,55.67,178.5
2019-01-21 12,21.5,45.85,165.25
2019-01-21 13,21.9,44.38,131.75
2019-01-21 14,20.57,51.9,112.25
2019-01-21 15,20.17,55.12,112.25
2019-01-21 16,17.85,74.75,88.75
2019-01-21 17,17.7,73.7,81.5
2019-01-21 18,17.67,70.28,86.0
2019-01-21 19,17.3,68.1,74.5
2019-01-21 20,17.58,59.82,63.25
2019-01-21 21,17.45,58.62,50.0
2019-01-21 22,16.85,64.0,44.75
2019-01-21 23,15.15,83.12,47.25
2019-01-22 00,15.55,78.22,48.5
2019-01-22 01,15.52,78.35,55.75
2019-01-22 02,15.43,80.2,68.75
2019-01-22 03,14.05,92.6,54.0
2019-01-22 04,13.9,92.08,41.0
2019-01-22 05,14.4,87.45,19.0
2019-01-22 06,14.25,86.5,17.0
2019-01-22 07,14.2,86.45,19.25
2019-01-22 08,13.85,91.28,16.75
2019-01-22 09,14.0,93.62,22.0
2019-01-22 10,12.7,95.1,36.25
2019-01-22 11,14.1,95.2,28.75
2019-01-22 12,16.15,88.72,44.0
2019-01-22 13,18.17,75.25,53.0
2019-01-22 14,18.18,73.45,44.0
2019-01-22 15,18.05,73.32,45.75
2019-01-22 16,18.52,72.55,52.75
2019-01-22 17,17.85,76.1,60.5
2019-01-22 18,17.42,79.83,70.25
2019-01-22 19,16.45,84.7,75.0
2019-01-22 20,14.95,87.95,66.0
2019-01-22 21,13.75,86.9,54.75
2019-01-22 22,13.45,83.97,47.25
2019-01-22 23,13.1,85.7,48.25
2019-01-23 00,12.5,86.78,55.5
2019-01-23 01,11.57,89.78,47.5
2019-01-23 02,10.93,92.9,49.0
2019-01-23 03,10.75,94.8,60.0
2019-01-23 04,10.93,95.2,78.0
2019-01-23 05,10.85,95.2,116.75
2019-01-23 06,10.82,95.18,131.25
2019-01-23 07,10.6,95.2,147.5
2019-01-23 08,10.92,95.2,129.75
2019-01-23 09,13.07,91.95,108.75
2019-01-23 10,14.6,81.25,151.0
2019-01-23 11,16.6,73.35,176.0
2019-01-23 12,18.02,67.68,130.75
2019-01-23 13,18.98,63.08,123.25
2019-01-23 14,20.18,56.83,124.5
2019-01-23 15,20.78,52.27,105.75
2019-01-23 16,20.83,52.2,97.0
2019-01-23 17,20.1,54.42,87.0
2019-01-23 18,17.9,64.33,74.25
2019-01-23 19,16.1,78.55,91.5
2019-01-23 20,15.5,86.03,164.5
2019-01-23 21,14.65,90.5,218.75
2019-01-23 22,14.57,89.35,252.5
2019-01-23 23,13.6,90.38,257.5
2019-01-24 00,13.05,89.93,244.25
2019-01-24 01,13.45,85.43,212.75
2019-01-24 02,13.28,84.57,230.25
2019-01-24 03,13.75,71.62,156.75
2019-01-24 04,13.3,77.48,122.0
2019-01-24 05,13.38,83.47,124.25
2019-01-24 06,13.1,85.65,153.75
2019-01-24 07,12.9,88.43,184.0
2019-01-24 08,12.68,90.88,151.5
2019-01-24 09,13.83,87.9,160.5
2019-01-24 10,15.88,71.98,168.25
2019-01-24 11,17.65,65.85,123.5
2019-01-24 12,19.27,60.15,119.25
2019-01-24 13,20.3,53.1,109.75
2019-01-24 14,21.07,47.62,103.25
2019-01-24 15,20.68,45.35,86.75
2019-01-24 16,20.05,42.6,57.0
2019-01-24 17,19.05,46.82,46.0
2019-01-24 18,17.3,62.4,62.25
2019-01-24 19,16.95,59.93,75.5
2019-01-24 20,16.7,68.3,82.5
2019-01-24 21,15.8,70.35,91.5
2019-01-24 22,15.2,72.57,68.75
2019-01-24 23,14.93,70.48,65.5
2019-01-25 00,14.58,72.43,59.0
2019-01-25 01,13.48,82.88,62.5
2019-01-25 02,12.7,89.35,61.25
2019-01-25 03,12.43,85.4,49.75
2019-01-25 04,12.75,79.05,38.5
2019-01-25 05,12.73,76.07,36.75
2019-01-25 06,12.5,76.9,44.25
2019-01-25 07,12.35,79.2,43.25
2019-01-25 08,11.97,82.85,49.0
2019-01-25 09,13.15,77.47,58.0
2019-01-25 10,14.98,67.85,69.75
2019-01-25 11,15.8,63.2,86.75
2019-01-25 12,17.4,54.95,102.0
2019-01-25 13,18.75,48.73,66.5
2019-01-25 14,19.9,47.1,59.0
2019-01-25 15,20.0,46.17,58.75
2019-01-25 16,19.75,41.9,56.25
2019-01-25 17,18.5,45.88,52.5
2019-01-25 18,16.62,55.05,57.0
2019-01-25 19,15.2,65.8,62.5
2019-01-25 20,14.62,67.78,87.25
2019-01-25 21,14.27,67.88,114.75
2019-01-25 22,13.6,71.47,124.0
2019-01-25 23,13.12,70.75,122.25
2019-01-26 00,12.85,69.43,109.5
2019-01-26 01,12.22,71.5,111.0
2019-01-26 02,11.68,74.55,101.75
2019-01-26 03,11.2,74.65,98.25
2019-01-26 04,10.82,72.83,91.0
2019-01-26 05,10.5,72.67,96.75
2019-01-26 06,10.12,72.53,100.75
2019-01-26 07,9.75,73.4,90.75
2019-01-26 08,9.95,71.92,99.75
2019-01-26 09,11.82,62.38,103.0
2019-01-26 10,13.4,54.0,104.25
2019-01-26 11,14.95,48.05,99.5
2019-01-26 12,17.68,41.8,95.5
2019-01-26 13,19.12,36.85,76.25
2019-01-26 14,20.02,30.05,65.0
2019-01-26 15,20.23,27.9,52.0
2019-01-26 16,19.65,27.7,39.5
2019-01-26 17,18.7,31.32,36.0
2019-01-26 18,16.38,37.55,31.0
2019-01-26 19,14.95,44.45,44.75
2019-01-26 20,14.2,50.75,85.25
2019-01-26 21,13.43,55.23,110.75
2019-01-26 22,12.7,59.55,116.75
2019-01-26 23,12.05,62.65,129.75
2019-01-27 00,11.7,63.0,133.5
2019-01-27 01,11.25,65.2,127.25
2019-01-27 02,10.82,67.97,122.25
2019-01-27 03,10.5,69.65,122.75
2019-01-27 04,10.12,70.5,126.0
2019-01-27 05,9.82,70.18,138.0
2019-01-27 06,9.03,74.25,137.25
2019-01-27 07,8.88,75.25,134.25
2019-01-27 08,9.23,73.6,137.75
2019-01-27 09,10.85,68.05,155.5
2019-01-27 10,11.85,62.15,151.5
2019-01-27 11,13.62,51.17,130.5
2019-01-27 12,15.65,42.92,112.75
2019-01-27 13,16.43,39.65,97.75
2019-01-27 14,16.4,33.2,84.0
2019-01-27 15,17.48,27.55,56.25
2019-01-27 16,18.15,31.8,40.25
2019-01-27 17,17.08,38.27,55.75
2019-01-27 18,15.33,39.1,63.5
2019-01-27 19,13.68,45.75,69.5
2019-01-27 20,13.1,52.28,102.75
2019-01-27 21,12.52,55.4,138.0
2019-01-27 22,12.15,55.35,141.0
2019-01-27 23,11.77,54.6,121.5
2019-01-28 00,11.23,58.05,115.5
2019-01-28 01,11.07,58.08,107.0
2019-01-28 02,10.8,58.38,96.25
2019-01-28 03,10.22,61.9,100.25
2019-01-28 04,9.65,64.48,102.75
2019-01-28 05,9.57,66.7,111.5
2019-01-28 06,9.38,66.88,121.75
2019-01-28 07,8.95,68.88,125.75
2019-01-28 08,8.93,70.22,147.25
2019-01-28 09,10.97,60.35,171.25
2019-01-28 10,12.7,51.25,169.5
2019-01-28 11,15.12,40.25,133.25
2019-01-28 12,17.85,31.7,93.75
2019-01-28 13,19.07,25.15,68.5
2019-01-28 14,19.9,21.35,54.75
2019-01-28 15,20.07,22.07,46.25
2019-01-28 16,19.3,25.48,50.5
2019-01-28 17,18.2,28.35,51.0
2019-01-28 18,16.18,35.35,49.25
2019-01-28 19,14.68,39.23,56.25
2019-01-28 20,13.65,45.98,75.75
2019-01-28 21,12.88,49.8,114.5
2019-01-28 22,12.25,49.97,144.75
2019-01-28 23,11.73,53.8,150.5
