timestamp,Temperature,Humidity,PM2.5
2019-01-05 20,16.52,46.23,172.75
2019-01-05 21,15.98,48.45,215.5
2019-01-05 22,15.57,49.75,254.25
2019-01-05 23,14.82,52.18,270.0
2019-01-06 00,14.75,53.4,241.5
2019-01-06 01,14.42,57.05,209.75
2019-01-06 02,14.12,58.72,209.5
2019-01-06 03,13.53,60.6,217.0
2019-01-06 04,13.65,60.88,243.25
2019-01-06 05,12.65,64.17,267.5
2019-01-06 06,12.12,70.03,248.0
2019-01-06 07,12.12,71.98,178.75
2019-01-06 08,12.17,70.58,124.75
2019-01-06 09,11.57,74.38,104.5
2019-01-06 10,12.0,76.35,121.5
2019-01-06 11,12.28,76.9,139.25
2019-01-06 12,15.25,73.78,163.25
2019-01-06 13,18.0,58.35,155.5
2019-01-06 14,19.18,49.6,117.0
2019-01-06 15,19.33,47.35,136.75
2019-01-06 16,19.38,45.35,146.5
2019-01-06 17,18.28,47.65,137.5
2019-01-06 18,16.55,53.27,158.5
2019-01-06 19,14.82,60.38,191.5
2019-01-06 20,14.55,64.9,259.75
2019-01-06 21,14.75,65.57,338.25
2019-01-06 22,14.05,67.25,249.75
2019-01-06 23,13.65,69.4,260.5
2019-01-07 00,12.75,70.87,226.0
2019-01-07 01,12.2,72.53,206.25
2019-01-07 02,12.0,73.45,193.75
2019-01-07 03,11.48,74.07,171.5
2019-01-07 04,11.12,74.95,171.5
2019-01-07 05,10.82,75.88,170.75
2019-01-07 06,10.65,76.5,161.0
2019-01-07 07,10.62,76.78,179.5
2019-01-07 08,10.7,76.8,179.25
2019-01-07 09,12.28,75.38,185.5
2019-01-07 10,15.2,68.95,231.0
2019-01-07 11,17.62,57.77,261.0
2019-01-07 12,19.2,48.45,236.0
2019-01-07 13,19.98,47.12,190.0
2019-01-07 14,20.43,45.9,195.25
2019-01-07 15,20.53,44.12,186.5
2019-01-07 16,20.25,40.75,154.0
2019-01-07 17,19.03,42.55,114.0
2019-01-07 18,17.08,46.98,114.5
2019-01-07 19,15.43,53.65,143.25
2019-01-07 20,14.72,59.17,228.25
2019-01-07 21,14.62,61.85,324.25
2019-01-07 22,14.15,63.2,320.75
2019-01-07 23,13.55,64.38,244.75
2019-01-08 00,13.02,66.15,185.75
2019-01-08 01,12.47,67.55,167.5
2019-01-08 02,12.0,69.33,149.5
2019-01-08 03,11.73,69.88,141.0
2019-01-08 04,11.15,70.9,136.75
2019-01-08 05,10.88,72.03,155.5
2019-01-08 06,10.65,72.75,143.5
2019-01-08 07,10.68,73.72,155.75
2019-01-08 08,11.18,73.5,184.0
2019-01-08 09,12.18,71.68,207.5
2019-01-08 10,16.02,63.3,228.25
2019-01-08 11,18.65,51.38,203.25
2019-01-08 12,19.48,45.85,162.0
2019-01-08 13,20.12,41.18,128.0
2019-01-08 14,20.7,39.35,103.5
2019-01-08 15,20.62,37.65,90.25
2019-01-08 16,20.48,35.95,79.25
2019-01-08 17,18.75,39.83,73.25
2019-01-08 18,16.73,46.9,83.75
2019-01-08 19,15.58,51.15,104.25
2019-01-08 20,14.82,55.4,144.5
2019-01-08 21,14.15,58.3,189.75
2019-01-08 22,13.6,59.97,215.25
2019-01-08 23,13.18,61.67,217.25
2019-01-09 00,12.8,63.73,200.25
2019-01-09 01,12.5,66.1,189.25
2019-01-09 02,12.07,67.03,181.5
2019-01-09 03,11.4,67.65,185.5
2019-01-09 04,10.98,68.43,190.75
2019-01-09 05,10.83,67.88,182.0
2019-01-09 06,10.65,66.85,175.0
2019-01-09 07,10.35,66.5,172.25
2019-01-09 08,10.58,65.95,171.25
2019-01-09 09,12.98,59.92,172.5
2019-01-09 10,16.1,48.8,189.5
2019-01-09 11,18.08,42.33,173.75
2019-01-09 12,19.5,37.45,139.5
2019-01-09 13,20.18,34.67,104.25
2019-01-09 14,20.9,33.53,84.0
2019-01-09 15,21.15,32.9,80.25
2019-01-09 16,20.97,31.52,66.5
2019-01-09 17,19.57,32.88,59.25
2019-01-09 18,17.65,37.22,65.0
2019-01-09 19,16.0,43.67,91.5
2019-01-09 20,15.15,48.15,132.75
2019-01-09 21,14.5,51.5,164.5
2019-01-09 22,13.65,54.55,218.0
2019-01-09 23,12.82,56.65,273.25
2019-01-10 00,11.85,60.28,264.25
2019-01-10 01,12.2,60.22,235.25
2019-01-10 02,11.9,60.2,173.25
2019-01-10 03,10.78,62.8,153.5
2019-01-10 04,9.98,65.9,178.25
2019-01-10 05,9.8,68.15,198.0
2019-01-10 06,10.23,67.47,199.75
2019-01-10 07,10.25,66.05,176.5
2019-01-10 08,10.15,66.25,198.0
2019-01-10 09,13.62,60.7,204.25
2019-01-10 10,16.77,50.62,240.5
2019-01-10 11,18.88,43.25,258.0
2019-01-10 12,21.02,36.3,217.75
2019-01-10 13,21.93,33.5,165.25
2019-01-10 14,22.27,30.98,139.5
2019-01-10 15,22.0,30.15,92.25
2019-01-10 16,21.35,29.4,76.25
2019-01-10 17,19.88,32.67,64.75
2019-01-10 18,17.95,37.72,80.25
2019-01-10 19,16.18,44.25,114.75
2019-01-10 20,14.72,50.45,170.25
2019-01-10 21,13.75,55.2,254.75
2019-01-10 22,12.93,58.82,374.0
2019-01-10 23,12.52,62.38,453.0
2019-01-11 00,12.0,64.7,513.25
2019-01-11 01,11.35,63.88,525.75
2019-01-11 02,10.38,65.18,420.0
2019-01-11 03,9.75,67.47,334.75
2019-01-11 04,9.93,69.28,365.75
2019-01-11 05,9.6,69.88,320.5
2019-01-11 06,9.3,71.03,281.0
2019-01-11 07,9.55,71.8,305.0
2019-01-11 08,9.68,72.1,361.75
2019-01-11 09,12.45,69.9,413.75
2019-01-11 10,16.6,60.1,392.5
2019-01-11 11,19.27,49.7,412.5
2019-01-11 12,20.52,38.48,342.5
2019-01-11 13,21.53,32.97,201.75
2019-01-11 14,20.95,32.9,183.5
2019-01-11 15,20.62,32.4,185.5
2019-01-11 16,20.35,32.27,153.5
2019-01-11 17,19.7,31.02,130.5
2019-01-11 18,17.65,34.88,127.25
2019-01-11 19,15.35,43.1,177.75
2019-01-11 20,14.3,50.05,318.5
2019-01-11 21,13.72,54.02,495.5
2019-01-11 22,13.15,58.22,588.5
2019-01-11 23,12.65,62.35,722.0
2019-01-12 00,12.15,64.45,651.5
2019-01-12 01,11.78,66.9,668.25
2019-01-12 02,11.88,68.65,705.75
2019-01-12 03,11.85,69.85,706.0
2019-01-12 04,11.52,69.75,700.5
2019-01-12 05,11.02,69.75,662.0
2019-01-12 06,10.57,70.4,545.5
2019-01-12 07,10.57,70.58,529.0
2019-01-12 08,10.38,70.97,446.25
2019-01-12 09,13.22,69.55,468.5
2019-01-12 10,17.0,58.7,551.25
2019-01-12 11,19.15,46.9,526.25
2019-01-12 12,20.05,38.38,419.75
2019-01-12 13,20.52,36.77,311.75
2019-01-12 14,20.6,33.67,237.25
2019-01-12 15,20.95,34.08,201.0
2019-01-12 16,21.12,34.73,209.5
2019-01-12 17,20.3,34.8,186.75
2019-01-12 18,19.08,39.38,176.75
2019-01-12 19,17.95,44.75,192.75
2019-01-12 20,16.85,48.9,263.25
2019-01-12 21,15.3,55.02,351.75
2019-01-12 22,14.18,59.88,466.75
2019-01-12 23,13.2,63.22,568.75
2019-01-13 00,12.7,66.05,592.25
2019-01-13 01,12.15,68.03,599.0
2019-01-13 02,12.65,69.1,573.75
2019-01-13 03,12.57,69.07,530.0
2019-01-13 04,12.35,69.97,559.5
2019-01-13 05,13.0,67.33,550.5
2019-01-13 06,12.93,66.47,362.0
2019-01-13 07,13.53,64.32,266.75
2019-01-13 08,13.25,65.57,272.75
2019-01-13 09,13.95,65.9,322.0
2019-01-13 10,17.0,59.08,351.5
2019-01-13 11,19.4,47.1,327.0
2019-01-13 12,21.23,41.35,279.75
2019-01-13 13,22.62,37.5,248.5
2019-01-13 14,23.02,35.25,200.5
2019-01-13 15,23.25,34.68,201.0
2019-01-13 16,22.92,30.7,201.25
2019-01-13 17,21.45,33.52,154.25
2019-01-13 18,19.32,46.73,168.75
2019-01-13 19,18.07,54.12,256.75
2019-01-13 20,17.33,57.38,301.0
2019-01-13 21,16.52,57.58,238.0
2019-01-13 22,15.97,58.15,184.75
2019-01-13 23,15.1,59.7,182.75
2019-01-14 00,14.22,61.58,161.0
2019-01-14 01,13.6,62.33,125.5
2019-01-14 02,12.95,63.45,96.75
2019-01-14 03,12.32,63.55,87.0
2019-01-14 04,11.68,61.33,86.5
2019-01-14 05,10.95,58.45,83.0
2019-01-14 06,10.5,56.97,75.0
2019-01-14 07,9.8,57.85,71.25
2019-01-14 08,10.1,56.05,83.5
2019-01-14 09,13.62,45.92,109.25
2019-01-14 10,16.4,36.38,134.75
2019-01-14 11,18.0,31.35,127.0
2019-01-14 12,18.93,25.88,114.75
2019-01-14 13,20.15,22.52,83.5
2019-01-14 14,20.0,23.38,71.75
2019-01-14 15,20.05,25.58,67.5
2019-01-14 16,19.93,27.07,65.0
2019-01-14 17,18.57,29.77,62.0
2019-01-14 18,16.48,35.17,64.5
2019-01-14 19,15.18,36.85,75.5
2019-01-14 20,14.25,40.35,90.75
2019-01-14 21,13.38,44.92,110.0
2019-01-14 22,12.73,47.9,129.5
2019-01-14 23,12.18,48.6,134.5
2019-01-15 00,11.62,50.15,105.5
2019-01-15 01,11.05,52.02,95.5
2019-01-15 02,10.62,52.88,94.75
2019-01-15 03,10.2,53.9,89.25
2019-01-15 04,10.02,54.15,96.0
2019-01-15 05,9.65,54.97,101.25
2019-01-15 06,9.28,55.83,93.0
2019-01-15 07,8.93,57.53,105.5
2019-01-15 08,9.2,57.38,125.5
2019-01-15 09,10.23,54.95,164.0
2019-01-15 10,12.6,48.52,194.0
2019-01-15 11,14.3,42.75,195.5
2019-01-15 12,15.7,38.05,200.0
2019-01-15 13,17.15,34.75,125.0
2019-01-15 14,18.77,30.1,119.0
2019-01-15 15,18.48,29.15,95.25
2019-01-15 16,17.9,29.62,76.0
2019-01-15 17,16.88,30.73,70.0
2019-01-15 18,15.3,36.85,77.0
2019-01-15 19,14.0,43.05,109.5
2019-01-15 20,13.0,47.92,157.0
2019-01-15 21,12.18,51.7,208.25
2019-01-15 22,11.57,55.55,257.75
2019-01-15 23,11.0,58.65,307.0
2019-01-16 00,10.35,62.1,348.25
2019-01-16 01,9.55,65.1,388.25
2019-01-16 02,9.18,67.55,436.25
2019-01-16 03,8.93,69.7,449.5
2019-01-16 04,8.75,70.78,459.0
2019-01-16 05,8.62,71.45,429.25
2019-01-16 06,9.02,70.17,425.0
2019-01-16 07,9.28,69.1,371.75
2019-01-16 08,9.62,68.65,252.25
2019-01-16 09,11.43,67.93,246.5
2019-01-16 10,13.78,58.58,280.25
2019-01-16 11,15.38,49.62,287.0
2019-01-16 12,17.27,42.67,229.75
2019-01-16 13,18.07,34.58,204.0
2019-01-16 14,19.35,28.67,152.0
2019-01-16 15,19.92,25.88,141.5
2019-01-16 16,19.62,26.32,143.75
2019-01-16 17,18.88,32.6,145.0
2019-01-16 18,17.52,39.45,184.25
2019-01-16 19,15.95,42.3,231.75
2019-01-16 20,14.32,48.02,258.25
2019-01-16 21,12.8,54.17,351.75
2019-01-16 22,11.93,58.93,487.25
2019-01-16 23,11.62,62.3,631.0
2019-01-17 00,11.65,64.42,648.75
2019-01-17 01,11.3,65.43,651.75
2019-01-17 02,10.2,67.65,636.75
2019-01-17 03,9.97,68.57,637.75
2019-01-17 04,9.2,67.75,599.75
2019-01-17 05,8.73,66.08,502.75
2019-01-17 06,8.22,66.75,504.0
2019-01-17 07,8.22,67.88,450.75
2019-01-17 08,8.73,68.4,469.5
2019-01-17 09,11.88,65.57,632.0
2019-01-17 10,16.55,51.07,762.5
2019-01-17 11,19.18,39.08,559.5
2019-01-17 12,21.68,32.75,339.75
2019-01-17 13,22.57,31.57,252.0
2019-01-17 14,22.2,31.42,237.75
2019-01-17 15,22.12,34.05,214.0
2019-01-17 16,21.73,33.5,254.0
2019-01-17 17,20.45,36.98,204.25
2019-01-17 18,18.32,43.73,206.25
2019-01-17 19,16.6,50.35,224.5
2019-01-17 20,15.8,54.53,298.0
2019-01-17 21,15.25,57.48,300.0
2019-01-17 22,13.88,60.62,285.0
2019-01-17 23,13.5,61.0,298.75
2019-01-18 00,12.68,61.27,278.75
2019-01-18 01,11.8,63.23,258.25
2019-01-18 02,11.47,63.62,248.0
2019-01-18 03,10.6,64.52,211.0
2019-01-18 04,9.38,67.05,229.0
2019-01-18 05,9.23,69.4,240.75
2019-01-18 06,9.55,70.4,244.75
2019-01-18 07,9.38,71.38,242.25
2019-01-18 08,9.03,72.58,284.0
2019-01-18 09,12.03,71.25,329.5
2019-01-18 10,16.62,59.9,366.5
2019-01-18 11,18.75,49.25,362.25
2019-01-18 12,21.57,38.02,331.0
2019-01-18 13,22.35,33.45,256.25
2019-01-18 14,22.32,30.35,227.0
2019-01-18 15,22.48,28.35,175.0
2019-01-18 16,21.8,28.4,121.75
2019-01-18 17,20.18,32.75,106.0
2019-01-18 18,18.1,41.12,120.0
2019-01-18 19,16.12,47.57,178.5
2019-01-18 20,14.88,53.45,241.0
2019-01-18 21,13.93,57.1,296.0
2019-01-18 22,13.12,60.62,369.0
2019-01-18 23,12.52,63.52,448.0
2019-01-19 00,11.9,65.47,466.75
2019-01-19 01,11.47,66.7,488.75
2019-01-19 02,11.23,67.15,466.5
2019-01-19 03,10.82,68.25,376.5
2019-01-19 04,10.3,69.7,343.75
2019-01-19 05,9.98,71.15,324.5
2019-01-19 06,9.8,72.07,352.25
2019-01-19 07,9.8,72.7,337.75
2019-01-19 08,9.88,73.18,359.25
2019-01-19 09,13.2,70.97,389.5
2019-01-19 10,17.72,58.73,460.25
2019-01-19 11,20.62,46.25,490.25
2019-01-19 12,23.6,35.45,370.75
2019-01-19 13,25.82,25.65,217.25
2019-01-19 14,26.3,20.38,149.5
2019-01-19 15,26.6,17.8,101.5
2019-01-19 16,25.25,20.22,92.25
2019-01-19 17,24.1,23.32,110.75
2019-01-19 18,20.88,30.27,140.75
2019-01-19 19,17.98,38.67,194.0
2019-01-19 20,16.88,44.48,263.5
2019-01-19 21,15.85,48.83,377.25
2019-01-19 22,15.22,52.85,541.75
2019-01-19 23,14.5,55.45,669.25
2019-01-20 00,13.55,58.98,666.0
2019-01-20 01,13.68,61.83,688.75
2019-01-20 02,13.67,62.7,684.0
2019-01-20 03,12.72,65.1,682.5
2019-01-20 04,12.53,67.22,669.25
2019-01-20 05,12.43,67.5,612.5
2019-01-20 06,12.15,66.45,560.25
2019-01-20 07,11.78,67.45,444.75
2019-01-20 08,12.53,67.7,473.0
2019-01-20 09,16.95,62.65,494.75
2019-01-20 10,19.62,50.83,583.75
2019-01-20 11,21.33,43.23,577.5
2019-01-20 12,24.85,36.4,391.5
2019-01-20 13,28.05,27.6,252.5
2019-01-20 14,28.5,26.7,156.25
2019-01-20 15,28.73,26.5,173.25
2019-01-20 16,28.67,24.35,127.0
2019-01-20 17,27.0,26.65,108.0
2019-01-20 18,24.5,36.23,111.5
2019-01-20 19,21.58,48.1,174.25
2019-01-20 20,20.38,54.55,240.25
2019-01-20 21,19.22,59.4,297.0
2019-01-20 22,18.27,63.08,329.5
2019-01-20 23,17.45,65.62,384.75
2019-01-21 00,16.98,67.88,404.5
2019-01-21 01,16.57,68.72,431.5
2019-01-21 02,15.97,69.68,375.25
2019-01-21 03,15.47,70.7,275.75
2019-01-21 04,15.7,70.58,272.75
2019-01-21 05,16.0,67.95,242.0
2019-01-21 06,15.9,66.17,220.0
2019-01-21 07,16.03,63.5,207.75
2019-01-21 08,15.38,64.68,216.5
2019-01-21 09,16.18,62.17,237.5
2019-01-21 10,17.68,56.17,203.25
2019-01-21 11,18.85,53.2,169.5
2019-01-21 12,21.07,46.7,171.75
2019-01-21 13,21.73,42.7,152.5
2019-01-21 14,20.18,50.62,115.0
2019-01-21 15,20.1,50.9,109.75
2019-01-21 16,17.85,62.28,83.0
2019-01-21 17,17.73,63.0,65.75
2019-01-21 18,17.45,62.4,109.25
2019-01-21 19,16.82,62.67,92.5
2019-01-21 20,17.02,56.83,71.25
2019-01-21 21,17.27,53.57,54.75
2019-01-21 22,16.38,58.47,47.75
2019-01-21 23,14.73,68.15,55.0
2019-01-22 00,14.53,71.17,78.75
2019-01-22 01,14.6,71.88,79.5
2019-01-22 02,14.62,71.6,82.0
2019-01-22 03,13.98,75.68,75.75
2019-01-22 04,13.12,78.45,70.75
2019-01-22 05,13.47,81.78,47.75
2019-01-22 06,13.38,80.4,10.0
2019-01-22 07,13.68,74.85,19.0
2019-01-22 08,13.52,76.07,25.0
2019-01-22 09,13.57,78.12,29.0
2019-01-22 10,15.5,79.28,42.0
2019-01-22 11,15.68,80.32,50.5
2019-01-22 12,15.95,79.28,69.5
2019-01-22 13,17.25,72.7,66.0
2019-01-22 14,17.35,67.95,39.5
2019-01-22 15,17.3,67.62,59.75
2019-01-22 16,18.05,65.3,63.75
2019-01-22 17,17.43,67.15,75.5
2019-01-22 18,16.85,69.8,95.5
2019-01-22 19,15.78,72.92,93.5
2019-01-22 20,13.97,74.8,77.0
2019-01-22 21,12.7,76.03,51.75
2019-01-22 22,12.43,75.9,40.5
2019-01-22 23,12.1,75.88,49.5
2019-01-23 00,11.5,76.1,47.25
2019-01-23 01,10.85,76.5,58.5
2019-01-23 02,10.48,77.25,71.0
2019-01-23 03,10.25,78.0,68.25
2019-01-23 04,10.2,78.73,82.75
2019-01-23 05,10.3,79.32,123.25
2019-01-23 06,9.7,84.78,137.5
2019-01-23 07,10.33,80.0,311.25
2019-01-23 08,10.88,80.4,257.5
2019-01-23 09,14.0,79.0,184.5
2019-01-23 10,17.48,71.8,194.0
2019-01-23 11,19.38,60.02,205.25
2019-01-23 12,19.45,56.3,161.75
2019-01-23 13,20.4,54.58,142.0
2019-01-23 14,20.67,51.1,126.25
2019-01-23 15,21.55,45.8,111.0
2019-01-23 16,21.17,44.88,94.75
2019-01-23 17,19.9,50.55,87.25
2019-01-23 18,17.98,56.85,105.5
2019-01-23 19,16.27,63.3,116.0
2019-01-23 20,15.55,69.08,152.25
2019-01-23 21,14.82,72.1,240.25
2019-01-23 22,14.43,73.88,274.5
2019-01-23 23,13.6,74.3,333.0
2019-01-24 00,12.85,75.28,367.0
2019-01-24 01,12.55,75.5,332.75
2019-01-24 02,12.57,75.0,240.5
2019-01-24 03,12.62,71.1,200.75
2019-01-24 04,12.22,69.8,144.0
2019-01-24 05,12.38,71.85,124.0
2019-01-24 06,12.43,73.15,116.75
2019-01-24 07,12.25,74.42,144.5
2019-01-24 08,12.07,75.97,166.5
2019-01-24 09,13.7,76.4,215.5
2019-01-24 10,16.65,65.65,257.25
2019-01-24 11,19.35,55.98,166.0
2019-01-24 12,20.2,52.2,137.75
2019-01-24 13,19.98,48.95,88.75
2019-01-24 14,21.1,44.95,63.25
2019-01-24 15,21.2,42.02,67.5
2019-01-24 16,20.62,38.5,59.5
2019-01-24 17,19.18,43.95,67.0
2019-01-24 18,18.35,48.45,97.25
2019-01-24 19,17.5,55.25,112.25
2019-01-24 20,16.4,60.38,121.5
2019-01-24 21,15.5,61.77,90.25
2019-01-24 22,14.77,64.1,59.0
2019-01-24 23,14.4,63.35,70.5
2019-01-25 00,14.23,63.67,72.25
2019-01-25 01,13.33,68.42,82.0
2019-01-25 02,12.3,73.92,77.0
2019-01-25 03,11.9,74.8,58.25
2019-01-25 04,12.05,72.95,49.75
2019-01-25 05,11.82,70.72,52.75
2019-01-25 06,11.53,70.78,40.5
2019-01-25 07,11.7,70.28,56.75
2019-01-25 08,11.58,70.35,74.75
2019-01-25 09,13.85,67.97,77.75
2019-01-25 10,17.1,57.7,86.75
2019-01-25 11,18.73,51.35,99.0
2019-01-25 12,20.02,46.35,77.5
2019-01-25 13,20.15,43.58,71.75
2019-01-25 14,20.8,41.95,40.0
2019-01-25 15,20.15,44.9,66.75
2019-01-25 16,19.4,44.28,71.25
2019-01-25 17,18.1,43.45,63.75
2019-01-25 18,16.5,51.1,75.0
2019-01-25 19,15.15,56.85,77.0
2019-01-25 20,14.45,59.1,90.5
2019-01-25 21,13.95,60.6,117.25
2019-01-25 22,13.5,61.58,130.25
2019-01-25 23,12.97,61.22,129.25
2019-01-26 00,12.43,61.62,121.75
2019-01-26 01,11.72,62.68,114.0
2019-01-26 02,11.47,62.98,109.25
2019-01-26 03,11.25,61.6,101.5
2019-01-26 04,10.6,61.77,95.5
2019-01-26 05,10.25,61.45,92.25
2019-01-26 06,9.9,61.58,79.25
2019-01-26 07,9.7,60.88,89.5
2019-01-26 08,9.73,61.2,96.75
2019-01-26 09,13.8,52.58,104.75
2019-01-26 10,16.4,42.47,119.75
2019-01-26 11,17.52,40.6,113.25
2019-01-26 12,18.65,40.3,110.0
2019-01-26 13,19.77,37.7,84.25
2019-01-26 14,20.2,33.8,47.25
2019-01-26 15,20.35,30.17,56.25
2019-01-26 16,19.88,30.3,47.25
2019-01-26 17,18.2,32.2,54.25
2019-01-26 18,16.1,37.08,56.0
2019-01-26 19,14.72,42.38,68.0
2019-01-26 20,13.9,46.62,102.25
2019-01-26 21,13.2,50.28,125.25
2019-01-26 22,12.75,51.9,127.5
2019-01-26 23,12.03,53.4,128.5
2019-01-27 00,11.35,55.1,145.0
2019-01-27 01,10.8,57.05,145.25
2019-01-27 02,10.75,57.3,139.5
2019-01-27 03,10.18,59.05,120.75
2019-01-27 04,9.5,60.92,124.0
2019-01-27 05,9.02,61.88,128.25
2019-01-27 06,8.43,63.22,134.25
2019-01-27 07,8.23,64.58,143.75
2019-01-27 08,8.62,64.35,159.5
2019-01-27 09,12.0,58.27,180.75
2019-01-27 10,13.38,51.53,169.75
2019-01-27 11,15.05,44.17,138.5
2019-01-27 12,15.6,41.5,113.0
2019-01-27 13,16.2,39.65,110.25
2019-01-27 14,16.23,36.1,77.5
2019-01-27 15,17.07,32.17,76.75
2019-01-27 16,17.65,33.83,53.75
2019-01-27 17,16.62,38.42,63.75
2019-01-27 18,15.07,36.97,77.0
2019-01-27 19,13.62,40.2,81.75
2019-01-27 20,12.88,45.1,125.0
2019-01-27 21,12.3,49.65,184.0
2019-01-27 22,11.75,51.65,180.25
2019-01-27 23,11.18,51.97,172.75
2019-01-28 00,10.6,53.2,159.5
2019-01-28 01,10.18,54.33,162.0
2019-01-28 02,9.77,54.95,143.75
2019-01-28 03,9.33,56.38,132.0
2019-01-28 04,9.12,56.2,125.25
2019-01-28 05,8.67,58.73,125.0
2019-01-28 06,8.53,59.55,131.25
2019-01-28 07,8.25,59.98,134.0
2019-01-28 08,8.42,61.27,145.0
2019-01-28 09,12.4,54.42,166.75
2019-01-28 10,15.7,42.75,184.25
2019-01-28 11,17.48,36.25,159.0
2019-01-28 12,18.97,33.08,100.75
2019-01-28 13,19.3,29.45,72.75
2019-01-28 14,19.85,26.72,54.0
2019-01-28 15,19.98,26.22,55.0
2019-01-28 16,19.05,27.68,58.25
