timestamp,Temperature,Humidity,PM2.5
2019-01-04 05,8.55,98.4,263.5
2019-01-04 06,8.2,98.8,246.0
2019-01-04 07,8.25,98.8,223.25
2019-01-04 08,8.15,98.8,205.25
2019-01-04 09,9.58,95.75,236.25
2019-01-04 10,12.67,77.78,215.5
2019-01-04 11,15.43,64.35,263.5
2019-01-04 12,16.37,59.45,279.5
2019-01-04 13,18.35,50.0,284.5
2019-01-04 14,18.95,44.45,270.0
2019-01-04 15,18.22,44.05,237.0
2019-01-04 16,17.15,45.6,191.25
2019-01-04 17,16.05,53.77,183.0
2019-01-04 18,14.6,64.0,282.5
2019-01-04 19,13.08,74.85,501.25
2019-01-04 20,13.08,75.52,747.5
2019-01-04 21,12.5,79.45,518.75
2019-01-04 22,12.03,84.0,593.0
2019-01-04 23,10.8,90.17,629.75
2019-01-05 00,10.72,90.85,497.0
2019-01-05 01,10.5,92.35,489.5
2019-01-05 02,10.7,89.8,466.75
2019-01-05 03,10.45,92.95,442.75
2019-01-05 04,10.05,93.42,360.75
2019-01-05 05,9.1,98.38,317.5
2019-01-05 06,10.15,95.55,283.25
2019-01-05 07,10.05,95.12,238.0
2019-01-05 08,9.65,96.85,237.25
2019-01-05 09,11.5,89.45,267.0
2019-01-05 10,13.5,73.97,310.0
2019-01-05 11,15.1,61.05,277.75
2019-01-05 12,16.38,52.6,225.5
2019-01-05 13,17.83,43.75,206.25
2019-01-05 14,18.8,38.9,145.25
2019-01-05 15,19.7,38.75,124.0
2019-01-05 16,19.6,38.55,125.25
2019-01-05 17,18.82,42.35,111.75
2019-01-05 18,17.12,50.45,123.0
2019-01-05 19,15.05,61.0,211.0
2019-01-05 20,14.45,65.37,355.25
2019-01-05 21,12.52,78.0,329.0
2019-01-05 22,12.58,76.5,540.5
2019-01-05 23,12.4,78.18,375.25
2019-01-06 00,13.53,68.75,382.5
2019-01-06 01,12.72,74.88,304.75
2019-01-06 02,12.3,79.4,282.75
2019-01-06 03,12.55,78.3,278.0
2019-01-06 04,13.12,75.95,256.5
2019-01-06 05,12.33,82.15,238.0
2019-01-06 06,11.92,89.65,259.5
2019-01-06 07,11.6,94.28,222.5
2019-01-06 08,11.38,96.4,173.5
2019-01-06 09,11.45,97.62,130.5
2019-01-06 10,11.55,97.95,144.0
2019-01-06 11,12.88,93.98,170.25
2019-01-06 12,15.67,75.92,156.75
2019-01-06 13,17.32,64.83,199.0
2019-01-06 14,18.48,55.73,179.5
2019-01-06 15,19.03,52.75,163.75
2019-01-06 16,18.62,53.35,160.75
2019-01-06 17,17.07,61.87,187.5
2019-01-06 18,14.17,80.33,288.25
2019-01-06 19,12.88,90.7,504.0
2019-01-06 20,13.2,88.25,579.0
2019-01-06 21,12.95,88.53,316.0
2019-01-06 22,12.45,91.55,277.75
2019-01-06 23,11.7,95.97,252.25
2019-01-07 00,11.05,98.32,221.25
2019-01-07 01,10.57,98.8,215.0
2019-01-07 02,10.38,98.8,211.5
2019-01-07 03,10.05,98.8,197.5
2019-01-07 04,10.12,98.8,157.5
2019-01-07 05,9.67,98.8,155.25
2019-01-07 06,9.55,98.8,180.25
2019-01-07 07,9.3,98.8,214.5
2019-01-07 08,9.25,98.8,244.75
2019-01-07 09,10.62,98.32,277.25
2019-01-07 10,13.3,83.62,278.25
2019-01-07 11,16.32,68.75,276.0
2019-01-07 12,19.2,54.38,266.0
2019-01-07 13,20.6,47.5,231.5
2019-01-07 14,20.62,44.67,187.75
2019-01-07 15,20.5,45.27,181.0
2019-01-07 16,19.82,48.62,187.5
2019-01-07 17,17.9,51.68,169.75
2019-01-07 18,14.93,70.38,162.5
2019-01-07 19,12.9,85.58,281.75
2019-01-07 20,12.12,90.3,500.75
2019-01-07 21,11.72,93.33,697.25
2019-01-07 22,12.12,89.42,572.0
2019-01-07 23,11.15,93.15,365.0
2019-01-08 00,10.62,95.9,273.75
2019-01-08 01,10.72,94.8,231.25
2019-01-08 02,10.3,96.08,189.0
2019-01-08 03,9.95,97.02,165.25
2019-01-08 04,9.55,98.58,155.5
2019-01-08 05,9.68,98.45,157.0
2019-01-08 06,9.47,98.62,182.75
2019-01-08 07,9.65,98.25,200.5
2019-01-08 08,10.45,94.08,189.25
2019-01-08 09,11.57,87.47,213.25
2019-01-08 10,14.47,72.62,244.25
2019-01-08 11,16.35,64.12,265.75
2019-01-08 12,18.48,53.38,253.75
2019-01-08 13,19.88,43.55,179.75
2019-01-08 14,20.3,43.83,140.0
2019-01-08 15,20.18,43.22,135.75
2019-01-08 16,19.45,44.28,118.75
2019-01-08 17,17.65,50.2,109.25
2019-01-08 18,15.68,58.85,130.25
2019-01-08 19,13.57,73.62,229.25
2019-01-08 20,12.83,79.97,415.5
2019-01-08 21,12.2,84.33,379.25
2019-01-08 22,12.18,83.35,350.0
2019-01-08 23,11.8,84.43,319.75
2019-01-09 00,11.2,88.45,274.25
2019-01-09 01,10.55,92.67,236.25
2019-01-09 02,10.38,91.97,195.5
2019-01-09 03,9.83,94.65,177.0
2019-01-09 04,9.88,91.4,171.75
2019-01-09 05,9.67,90.25,169.75
2019-01-09 06,9.5,88.08,154.5
2019-01-09 07,9.52,86.62,153.5
2019-01-09 08,9.27,88.05,194.75
2019-01-09 09,11.43,75.93,273.75
2019-01-09 10,14.77,59.1,295.75
2019-01-09 11,17.8,45.67,214.5
2019-01-09 12,19.48,38.25,133.5
2019-01-09 13,20.77,33.97,98.0
2019-01-09 14,21.5,31.33,83.0
2019-01-09 15,21.45,31.33,73.0
2019-01-09 16,20.45,32.8,69.5
2019-01-09 17,18.43,37.85,77.75
2019-01-09 18,16.5,44.78,118.5
2019-01-09 19,13.95,57.88,184.75
2019-01-09 20,13.3,64.02,312.5
2019-01-09 21,12.3,70.62,408.25
2019-01-09 22,11.07,80.23,417.5
2019-01-09 23,10.73,81.58,415.25
2019-01-10 00,10.68,81.47,269.25
2019-01-10 01,10.22,84.5,235.5
2019-01-10 02,9.72,87.75,207.25
2019-01-10 03,9.38,89.93,194.0
2019-01-10 04,9.2,89.08,201.5
2019-01-10 05,8.93,89.43,200.5
2019-01-10 06,8.82,88.2,230.5
2019-01-10 07,8.52,88.15,206.5
2019-01-10 08,8.65,86.05,204.25
2019-01-10 09,11.43,72.4,214.0
2019-01-10 10,14.7,57.98,225.75
2019-01-10 11,17.55,47.42,220.5
2019-01-10 12,20.35,38.38,171.5
2019-01-10 13,21.68,32.58,141.25
2019-01-10 14,22.1,30.2,119.5
2019-01-10 15,21.8,30.18,93.75
2019-01-10 16,21.08,30.3,84.0
2019-01-10 17,18.45,37.73,92.5
2019-01-10 18,15.92,46.9,130.25
2019-01-10 19,13.23,64.62,325.75
2019-01-10 20,12.57,73.5,845.0
2019-01-10 21,11.55,79.85,870.5
2019-01-10 22,10.88,86.43,509.0
2019-01-10 23,10.42,90.92,356.25
2019-01-11 00,9.85,94.25,381.25
2019-01-11 01,9.25,94.85,440.25
2019-01-11 02,8.95,95.8,386.25
2019-01-11 03,8.53,98.15,348.75
2019-01-11 04,8.3,98.8,354.25
2019-01-11 05,8.05,98.85,354.75
2019-01-11 06,8.05,98.85,339.5
2019-01-11 07,7.82,98.82,383.75
2019-01-11 08,8.02,98.8,486.0
2019-01-11 09,10.77,93.6,664.5
2019-01-11 10,15.0,67.42,442.25
2019-01-11 11,17.65,55.23,384.75
2019-01-11 12,20.1,39.08,348.25
2019-01-11 13,20.92,31.53,205.25
2019-01-11 14,21.7,29.77,158.25
2019-01-11 15,21.23,30.33,172.25
2019-01-11 16,20.35,32.8,156.0
2019-01-11 17,19.0,38.77,148.75
2019-01-11 18,15.5,55.98,191.75
2019-01-11 19,13.55,69.75,529.25
2019-01-11 20,12.7,77.08,
2019-01-11 21,11.93,83.92,
2019-01-11 22,11.43,85.8,622.25
2019-01-11 23,10.68,90.78,444.75
2019-01-12 00,10.33,95.03,507.0
2019-01-12 01,10.32,96.22,512.25
2019-01-12 02,10.75,95.8,500.0
2019-01-12 03,10.68,94.92,484.75
2019-01-12 04,10.1,96.28,459.0
2019-01-12 05,9.67,96.93,466.0
2019-01-12 06,9.68,98.15,389.75
2019-01-12 07,9.68,97.88,403.25
2019-01-12 08,9.3,98.5,503.75
2019-01-12 09,11.98,90.2,723.5
2019-01-12 10,15.95,66.12,653.25
2019-01-12 11,18.3,49.35,478.25
2019-01-12 12,19.93,40.38,364.0
2019-01-12 13,20.15,40.75,305.75
2019-01-12 14,20.3,35.65,273.5
2019-01-12 15,20.75,32.05,179.25
2019-01-12 16,20.92,31.27,152.5
2019-01-12 17,19.95,38.27,155.25
2019-01-12 18,18.25,45.08,169.5
2019-01-12 19,15.32,63.08,259.75
2019-01-12 20,14.18,72.22,567.25
2019-01-12 21,12.82,81.17,703.75
2019-01-12 22,11.93,88.38,685.0
2019-01-12 23,11.27,92.22,704.75
2019-01-13 00,10.9,93.17,533.25
2019-01-13 01,10.9,93.78,511.0
2019-01-13 02,11.47,92.65,560.75
2019-01-13 03,11.03,93.15,489.25
2019-01-13 04,11.35,91.05,412.0
2019-01-13 05,12.03,86.22,387.25
2019-01-13 06,12.55,82.97,378.75
2019-01-13 07,12.78,80.72,331.75
2019-01-13 08,11.57,89.65,344.75
2019-01-13 09,13.27,82.17,390.5
2019-01-13 10,16.02,67.1,357.25
2019-01-13 11,18.68,52.9,299.75
2019-01-13 12,20.5,46.62,303.5
2019-01-13 13,21.45,44.25,293.75
2019-01-13 14,22.3,41.12,272.25
2019-01-13 15,22.93,33.73,242.5
2019-01-13 16,22.15,35.55,198.0
2019-01-13 17,19.92,49.88,210.25
2019-01-13 18,17.2,62.82,321.25
2019-01-13 19,15.43,75.12,432.75
2019-01-13 20,14.9,79.45,640.25
2019-01-13 21,14.95,74.97,519.25
2019-01-13 22,14.25,74.78,368.75
2019-01-13 23,13.7,76.9,293.0
2019-01-14 00,13.12,77.72,221.25
2019-01-14 01,12.53,78.58,154.25
2019-01-14 02,11.85,80.55,107.25
2019-01-14 03,10.95,85.0,92.5
2019-01-14 04,10.57,81.82,99.25
2019-01-14 05,10.2,74.68,98.0
2019-01-14 06,9.68,72.88,105.5
2019-01-14 07,9.35,72.27,116.0
2019-01-14 08,9.47,69.32,147.5
2019-01-14 09,12.15,55.17,245.5
2019-01-14 10,15.03,40.45,165.75
2019-01-14 11,17.35,30.6,129.75
2019-01-14 12,19.32,22.3,99.5
2019-01-14 13,20.3,20.0,85.0
2019-01-14 14,20.68,20.12,91.0
2019-01-14 15,20.35,22.43,82.5
2019-01-14 16,19.98,24.68,54.0
2019-01-14 17,17.45,30.93,49.25
2019-01-14 18,15.57,36.88,88.5
2019-01-14 19,13.6,45.92,184.25
2019-01-14 20,12.8,49.28,241.5
2019-01-14 21,11.93,54.78,243.0
2019-01-14 22,11.25,58.4,167.5
2019-01-14 23,11.1,57.45,150.75
2019-01-15 00,10.43,60.53,130.0
2019-01-15 01,10.12,61.82,118.25
2019-01-15 02,9.72,63.12,99.25
2019-01-15 03,9.67,62.65,92.0
2019-01-15 04,9.25,63.6,87.25
2019-01-15 05,8.7,68.0,93.75
2019-01-15 06,7.7,74.92,114.25
2019-01-15 07,7.68,73.67,154.75
2019-01-15 08,7.85,72.45,163.5
2019-01-15 09,9.07,65.85,164.25
2019-01-15 10,10.75,57.15,186.0
2019-01-15 11,13.2,47.9,181.0
2019-01-15 12,15.57,39.12,179.25
2019-01-15 13,17.98,32.8,135.75
2019-01-15 14,18.65,28.88,126.25
2019-01-15 15,18.93,25.97,108.0
2019-01-15 16,17.83,30.62,82.25
2019-01-15 17,16.57,38.88,103.75
2019-01-15 18,14.78,45.33,139.25
2019-01-15 19,12.15,59.8,222.5
2019-01-15 20,10.9,69.88,438.75
2019-01-15 21,10.4,75.95,567.5
2019-01-15 22,9.88,81.83,519.25
2019-01-15 23,10.12,78.25,509.25
2019-01-16 00,9.2,82.57,362.0
2019-01-16 01,8.48,86.3,352.5
2019-01-16 02,7.9,90.55,300.5
2019-01-16 03,7.6,93.12,275.75
2019-01-16 04,7.35,95.12,252.25
2019-01-16 05,7.28,96.32,258.75
2019-01-16 06,7.35,96.45,267.0
2019-01-16 07,7.6,96.12,291.25
2019-01-16 08,8.28,94.4,410.0
2019-01-16 09,10.07,85.4,541.25
2019-01-16 10,12.95,66.65,469.75
2019-01-16 11,14.75,56.27,308.25
2019-01-16 12,16.65,47.52,280.5
2019-01-16 13,17.62,38.95,242.0
2019-01-16 14,19.0,35.5,168.25
2019-01-16 15,19.57,35.28,169.25
2019-01-16 16,19.38,35.73,161.75
2019-01-16 17,18.25,41.0,169.0
2019-01-16 18,15.83,51.45,207.0
2019-01-16 19,13.05,68.97,333.5
2019-01-16 20,12.18,75.78,535.0
2019-01-16 21,10.77,86.25,719.5
2019-01-16 22,9.85,92.75,1000.0
2019-01-16 23,9.85,94.07,923.25
2019-01-17 00,10.15,92.55,738.75
2019-01-17 01,9.75,94.53,560.75
2019-01-17 02,8.88,97.58,576.5
2019-01-17 03,8.55,98.8,545.0
2019-01-17 04,8.27,98.8,536.5
2019-01-17 05,7.85,98.85,529.75
2019-01-17 06,7.5,98.8,574.75
2019-01-17 07,7.32,98.8,556.5
2019-01-17 08,7.55,98.8,636.5
2019-01-17 09,10.02,95.28,756.5
2019-01-17 10,14.97,57.73,741.0
2019-01-17 11,18.3,39.02,455.5
2019-01-17 12,20.42,33.07,260.0
2019-01-17 13,21.12,33.55,258.5
2019-01-17 14,21.02,35.4,298.75
2019-01-17 15,22.45,29.23,280.0
2019-01-17 16,21.55,32.7,225.0
2019-01-17 17,19.25,40.92,244.25
2019-01-17 18,16.3,53.3,327.25
2019-01-17 19,13.38,70.8,428.5
2019-01-17 20,12.07,81.6,567.25
2019-01-17 21,11.5,86.48,505.5
2019-01-17 22,10.7,92.3,486.0
2019-01-17 23,10.3,93.35,460.5
2019-01-18 00,10.18,92.88,401.75
2019-01-18 01,9.95,92.0,361.25
2019-01-18 02,9.15,94.33,315.5
2019-01-18 03,8.57,96.42,288.25
2019-01-18 04,8.22,97.62,276.25
2019-01-18 05,8.25,98.12,279.25
2019-01-18 06,8.32,96.25,280.25
2019-01-18 07,7.85,98.03,325.25
2019-01-18 08,7.75,98.8,347.5
2019-01-18 09,9.05,95.55,331.0
2019-01-18 10,13.65,72.8,305.5
2019-01-18 11,17.57,55.05,302.25
2019-01-18 12,20.62,39.88,262.25
2019-01-18 13,22.07,31.6,212.0
2019-01-18 14,22.07,27.93,196.25
2019-01-18 15,22.18,27.48,141.5
2019-01-18 16,21.4,31.3,119.0
2019-01-18 17,19.05,40.38,134.75
2019-01-18 18,16.3,51.75,192.25
2019-01-18 19,13.15,71.8,266.75
2019-01-18 20,12.47,78.12,550.5
2019-01-18 21,11.78,83.35,861.25
2019-01-18 22,11.6,84.08,467.75
2019-01-18 23,10.88,88.55,576.75
2019-01-19 00,10.43,91.2,447.75
2019-01-19 01,9.82,93.15,357.5
2019-01-19 02,9.95,92.03,394.25
2019-01-19 03,9.88,91.85,353.25
2019-01-19 04,10.1,89.55,309.5
2019-01-19 05,9.62,90.0,289.0
2019-01-19 06,9.2,93.22,309.0
2019-01-19 07,9.0,93.2,332.25
2019-01-19 08,8.82,96.35,376.25
2019-01-19 09,12.8,77.12,406.5
2019-01-19 10,16.77,59.8,325.75
2019-01-19 11,19.88,47.53,331.0
2019-01-19 12,22.57,35.12,228.0
2019-01-19 13,24.75,24.55,200.0
2019-01-19 14,26.23,20.9,109.0
2019-01-19 15,26.55,18.47,86.75
2019-01-19 16,25.4,19.97,77.75
2019-01-19 17,22.62,27.95,70.5
2019-01-19 18,18.7,42.92,123.0
2019-01-19 19,15.55,58.8,251.0
2019-01-19 20,14.23,69.83,461.0
2019-01-19 21,13.27,77.95,716.5
2019-01-19 22,12.78,82.08,800.25
2019-01-19 23,12.43,86.32,617.25
2019-01-20 00,12.12,90.6,593.75
2019-01-20 01,12.72,86.8,536.25
2019-01-20 02,12.42,81.9,593.5
2019-01-20 03,11.2,90.0,484.0
2019-01-20 04,11.1,92.77,512.5
2019-01-20 05,10.73,95.62,436.0
2019-01-20 06,10.43,97.62,443.75
2019-01-20 07,10.47,98.33,465.5
2019-01-20 08,10.95,97.92,504.0
2019-01-20 09,15.85,78.03,657.0
2019-01-20 10,19.15,58.33,669.0
2019-01-20 11,21.32,50.02,473.75
2019-01-20 12,24.82,36.5,394.5
2019-01-20 13,27.02,30.0,276.0
2019-01-20 14,28.9,23.15,185.0
2019-01-20 15,28.73,22.3,76.5
2019-01-20 16,28.23,24.52,81.25
2019-01-20 17,25.38,40.17,95.75
2019-01-20 18,22.75,53.38,165.75
2019-01-20 19,19.08,69.9,243.75
2019-01-20 20,17.52,78.62,506.75
2019-01-20 21,16.8,80.42,655.0
2019-01-20 22,15.82,88.0,674.75
2019-01-20 23,15.4,89.32,561.0
2019-01-21 00,14.83,93.88,404.25
2019-01-21 01,14.95,92.15,340.0
2019-01-21 02,15.12,88.0,274.75
2019-01-21 03,15.7,83.65,227.25
2019-01-21 04,15.32,83.95,211.5
2019-01-21 05,14.7,86.22,205.0
2019-01-21 06,14.55,84.45,199.25
2019-01-21 07,14.85,79.35,203.0
2019-01-21 08,14.55,81.15,217.75
2019-01-21 09,15.6,74.8,244.25
2019-01-21 10,17.2,65.42,273.25
2019-01-21 11,18.68,57.9,246.5
2019-01-21 12,21.23,49.6,161.75
2019-01-21 13,20.93,50.1,172.25
2019-01-21 14,20.1,55.4,142.25
2019-01-21 15,19.58,59.33,132.0
2019-01-21 16,17.25,78.12,102.25
2019-01-21 17,17.02,79.15,94.0
2019-01-21 18,17.02,75.55,110.75
2019-01-21 19,16.55,73.65,75.25
2019-01-21 20,17.0,63.23,55.5
2019-01-21 21,16.8,63.9,40.5
2019-01-21 22,16.23,69.67,53.0
2019-01-21 23,14.15,93.32,73.75
2019-01-22 00,14.47,87.35,61.75
2019-01-22 01,14.78,84.2,56.5
2019-01-22 02,14.55,87.08,59.5
2019-01-22 03,13.5,98.0,55.0
2019-01-22 04,13.4,97.95,46.0
2019-01-22 05,14.0,93.42,19.75
2019-01-22 06,13.75,92.8,20.0
2019-01-22 07,13.67,91.85,20.0
2019-01-22 08,13.62,93.88,38.25
2019-01-22 09,13.3,98.47,44.75
2019-01-22 10,12.6,98.9,56.25
2019-01-22 11,14.03,98.2,40.75
2019-01-22 12,15.97,86.45,47.75
2019-01-22 13,16.77,80.4,51.75
2019-01-22 14,17.18,78.18,49.0
2019-01-22 15,17.73,74.75,53.5
2019-01-22 16,18.0,74.65,56.0
2019-01-22 17,17.48,78.3,54.75
2019-01-22 18,16.95,82.95,71.5
2019-01-22 19,15.93,89.12,105.25
2019-01-22 20,15.32,90.8,163.0
2019-01-22 21,13.62,95.72,101.75
2019-01-22 22,12.78,93.95,130.25
2019-01-22 23,12.65,89.1,164.0
2019-01-23 00,11.62,95.67,61.75
2019-01-23 01,10.75,98.78,73.75
2019-01-23 02,10.3,98.8,58.0
2019-01-23 03,9.95,98.8,59.25
2019-01-23 04,10.05,98.82,66.75
2019-01-23 05,10.12,98.82,84.0
2019-01-23 06,9.93,98.8,118.5
2019-01-23 07,9.8,98.8,167.0
2019-01-23 08,10.08,98.8,173.5
2019-01-23 09,12.03,98.82,201.5
2019-01-23 10,15.35,85.53,187.75
2019-01-23 11,17.75,72.9,160.5
2019-01-23 12,18.65,66.62,191.5
2019-01-23 13,19.28,62.2,192.0
2019-01-23 14,19.98,55.17,169.75
2019-01-23 15,20.45,50.1,158.25
2019-01-23 16,20.08,50.9,136.5
2019-01-23 17,18.57,58.2,131.5
2019-01-23 18,16.55,75.15,140.25
2019-01-23 19,15.1,89.65,283.25
2019-01-23 20,14.32,95.42,404.5
2019-01-23 21,13.75,98.12,439.75
2019-01-23 22,13.12,98.8,300.25
2019-01-23 23,12.57,98.85,305.5
2019-01-24 00,12.03,98.8,297.0
2019-01-24 01,11.75,98.8,277.75
2019-01-24 02,11.48,98.8,245.25
2019-01-24 03,11.07,98.7,203.25
2019-01-24 04,11.4,94.38,161.5
2019-01-24 05,11.72,95.12,127.75
2019-01-24 06,11.65,96.18,142.0
2019-01-24 07,11.47,97.67,161.5
2019-01-24 08,11.15,98.75,218.25
2019-01-24 09,13.1,94.9,300.0
2019-01-24 10,15.67,80.82,291.0
2019-01-24 11,18.15,67.42,195.25
2019-01-24 12,19.05,62.2,140.25
2019-01-24 13,19.27,59.52,107.5
2019-01-24 14,20.27,50.4,106.0
2019-01-24 15,20.6,48.4,105.0
2019-01-24 16,19.85,48.08,94.0
2019-01-24 17,17.58,61.18,72.0
2019-01-24 18,14.85,81.22,87.5
2019-01-24 19,14.9,80.8,131.75
2019-01-24 20,15.33,80.53,195.75
2019-01-24 21,14.88,78.5,209.25
2019-01-24 22,14.35,79.2,96.75
2019-01-24 23,14.17,78.42,89.75
2019-01-25 00,13.65,82.7,86.5
2019-01-25 01,12.48,93.33,76.25
2019-01-25 02,11.85,98.62,64.25
2019-01-25 03,11.35,96.47,48.75
2019-01-25 04,11.33,96.95,37.5
2019-01-25 05,11.2,94.42,43.25
2019-01-25 06,10.52,96.7,45.75
2019-01-25 07,10.55,95.78,50.0
2019-01-25 08,10.88,94.0,87.5
2019-01-25 09,12.72,84.65,147.0
2019-01-25 10,16.15,67.58,185.25
2019-01-25 11,16.9,61.05,121.75
2019-01-25 12,18.08,56.38,102.5
2019-01-25 13,18.55,54.15,110.5
2019-01-25 14,19.43,46.77,101.0
2019-01-25 15,19.75,47.08,67.5
2019-01-25 16,18.92,45.75,70.75
2019-01-25 17,17.3,49.45,85.0
2019-01-25 18,15.7,62.65,97.5
2019-01-25 19,13.97,74.75,170.75
2019-01-25 20,12.78,82.53,287.5
2019-01-25 21,11.93,85.0,301.0
2019-01-25 22,11.85,85.22,240.25
2019-01-25 23,11.15,84.15,177.25
2019-01-26 00,10.45,87.58,128.75
2019-01-26 01,9.53,93.25,122.75
2019-01-26 02,9.17,94.28,115.25
2019-01-26 03,9.15,91.68,108.75
2019-01-26 04,8.55,92.17,100.0
2019-01-26 05,8.45,91.8,113.5
2019-01-26 06,8.17,89.78,134.25
2019-01-26 07,7.47,93.25,175.5
2019-01-26 08,7.82,91.08,171.25
2019-01-26 09,11.7,70.28,222.0
2019-01-26 10,14.85,54.83,208.0
2019-01-26 11,17.23,42.15,181.75
2019-01-26 12,18.8,39.12,112.0
2019-01-26 13,20.05,32.68,85.0
2019-01-26 14,20.07,28.88,76.75
2019-01-26 15,20.15,28.0,49.0
2019-01-26 16,19.57,30.17,41.0
2019-01-26 17,16.95,36.45,44.75
2019-01-26 18,15.12,43.02,62.75
2019-01-26 19,13.2,53.0,127.0
2019-01-26 20,12.35,58.5,174.25
2019-01-26 21,11.38,65.0,176.25
2019-01-26 22,10.53,71.32,212.5
2019-01-26 23,9.75,77.12,196.5
2019-01-27 00,9.2,81.35,175.5
2019-01-27 01,8.8,83.98,163.5
2019-01-27 02,8.52,85.05,165.25
2019-01-27 03,8.43,84.8,161.25
2019-01-27 04,8.1,85.95,176.5
2019-01-27 05,7.65,87.5,173.75
2019-01-27 06,7.33,88.92,154.25
2019-01-27 07,7.03,90.83,182.0
2019-01-27 08,7.6,87.83,175.75
2019-01-27 09,10.17,74.53,227.25
2019-01-27 10,12.65,63.1,275.5
2019-01-27 11,14.48,50.27,242.75
2019-01-27 12,16.85,39.95,146.75
2019-01-27 13,16.25,42.22,138.0
2019-01-27 14,16.05,40.18,129.25
2019-01-27 15,17.2,32.6,104.75
2019-01-27 16,17.58,34.27,59.0
2019-01-27 17,15.68,46.98,77.5
2019-01-27 18,14.2,49.88,137.75
2019-01-27 19,12.07,58.67,262.25
2019-01-27 20,11.65,58.28,334.75
2019-01-27 21,10.55,63.2,275.5
2019-01-27 22,9.88,66.97,230.5
2019-01-27 23,9.02,72.88,208.25
2019-01-28 00,9.25,70.55,170.5
2019-01-28 01,8.98,72.12,134.0
2019-01-28 02,8.72,73.75,123.75
2019-01-28 03,8.32,75.55,109.5
2019-01-28 04,8.05,77.4,110.5
2019-01-28 05,7.7,80.75,133.0
2019-01-28 06,7.62,80.8,155.5
2019-01-28 07,7.33,82.05,167.25
2019-01-28 08,7.3,81.85,173.5
2019-01-28 09,10.75,64.75,219.5
2019-01-28 10,14.12,50.75,247.75
2019-01-28 11,17.0,38.38,209.0
2019-01-28 12,18.7,32.45,142.5
2019-01-28 13,19.68,27.18,112.5
2019-01-28 14,20.07,23.62,74.0
2019-01-28 15,19.85,26.15,53.0
2019-01-28 16,18.8,27.8,54.25
2019-01-28 17,16.7,33.62,73.25
